original_feature	is_ensg	canonical_symbol	mapping_status	biotype
UXS1	False	UXS1	native_symbol	
ENSG00000233339	True	ENSG00000233339	unmapped_kept_as_ensembl_id	lncRNA
RGPD3	False	RGPD3	native_symbol	
CD8B2	False	CD8B2	native_symbol	
ST6GAL2	False	ST6GAL2	native_symbol	
ENSG00000227294	True	ENSG00000227294	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000286218	True	ENSG00000286218	unmapped_kept_as_ensembl_id	lncRNA
LINC01789	False	LINC01789	native_symbol	
ENSG00000225588	True	ENSG00000225588	unmapped_kept_as_ensembl_id	lncRNA
LINC01885	False	LINC01885	native_symbol	
LINC01886	False	LINC01886	native_symbol	
GACAT1	False	GACAT1	native_symbol	
RGPD4	False	RGPD4	native_symbol	
SLC5A7	False	SLC5A7	native_symbol	
LINC01594	False	LINC01594	native_symbol	
SULT1C2	False	SULT1C2	native_symbol	
SULT1C4	False	SULT1C4	native_symbol	
GCC2	False	GCC2	native_symbol	
GCC2-AS1	False	GCC2-AS1	native_symbol	
LIMS1	False	LIMS1	native_symbol	
RANBP2	False	RANBP2	native_symbol	
CCDC138	False	CCDC138	native_symbol	
EDAR	False	EDAR	native_symbol	
SH3RF3	False	SH3RF3	native_symbol	
SEPTIN10	False	SEPTIN10	native_symbol	
SOWAHC	False	SOWAHC	native_symbol	
ENSG00000283684	True	ENSG00000283684	unmapped_kept_as_ensembl_id	lncRNA
MALL	False	MALL	native_symbol	
NPHP1	False	NPHP1	native_symbol	
MTLN	False	MTLN	native_symbol	
ENSG00000282304	True	ENSG00000282304	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000273471	True	ENSG00000273471	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000257207	True	ENSG00000257207	unmapped_kept_as_ensembl_id	protein_coding
BUB1	False	BUB1	native_symbol	
ACOXL	False	ACOXL	native_symbol	
MIR4435-2HG	False	MIR4435-2HG	native_symbol	
BCL2L11	False	BCL2L11	native_symbol	
ENSG00000285016	True	ENSG00000285016	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000280878	True	ENSG00000280878	unmapped_kept_as_ensembl_id	lncRNA
ANAPC1	False	ANAPC1	native_symbol	
MERTK	False	MERTK	native_symbol	
ENSG00000286904	True	ENSG00000286904	unmapped_kept_as_ensembl_id	lncRNA
TMEM87B	False	TMEM87B	native_symbol	
FBLN7	False	FBLN7	native_symbol	
ZC3H8	False	ZC3H8	native_symbol	
ENSG00000286545	True	ENSG00000286545	unmapped_kept_as_ensembl_id	lncRNA
ZC3H6	False	ZC3H6	native_symbol	
RGPD8	False	RGPD8	native_symbol	
TTL	False	TTL	native_symbol	
POLR1B	False	POLR1B	native_symbol	
CHCHD5	False	CHCHD5	native_symbol	
ENSG00000243389	True	ENSG00000243389	unmapped_kept_as_ensembl_id	lncRNA
SLC20A1-DT	False	SLC20A1-DT	native_symbol	
SLC20A1	False	SLC20A1	native_symbol	
NT5DC4	False	NT5DC4	native_symbol	
CKAP2L	False	CKAP2L	native_symbol	
IL1A	False	IL1A	native_symbol	
ENSG00000287937	True	ENSG00000287937	unmapped_kept_as_ensembl_id	lncRNA
IL37	False	IL37	native_symbol	
IL36B	False	IL36B	native_symbol	
IL1RN	False	IL1RN	native_symbol	
PSD4	False	PSD4	native_symbol	
PAX8-AS1	False	PAX8-AS1	native_symbol	
PAX8	False	PAX8	native_symbol	
LINC02966	False	LINC02966	native_symbol	
ENSG00000272563	True	ENSG00000272563	unmapped_kept_as_ensembl_id	lncRNA
CBWD2	False	CBWD2	native_symbol	
PGM5P4-AS1	False	PGM5P4-AS1	native_symbol	
RABL2A	False	RABL2A	native_symbol	
LINC02936	False	LINC02936	native_symbol	
SLC35F5	False	SLC35F5	native_symbol	
ACTR3-AS1	False	ACTR3-AS1	native_symbol	
ACTR3	False	ACTR3	native_symbol	
LINC01191	False	LINC01191	native_symbol	
DPP10	False	DPP10	native_symbol	
DPP10-AS3	False	DPP10-AS3	native_symbol	
ENSG00000286776	True	ENSG00000286776	unmapped_kept_as_ensembl_id	lncRNA
DPP10-AS1	False	DPP10-AS1	native_symbol	
ENSG00000287451	True	ENSG00000287451	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000238207	True	ENSG00000238207	unmapped_kept_as_ensembl_id	lncRNA
DDX18	False	DDX18	native_symbol	
ENSG00000236255	True	ENSG00000236255	unmapped_kept_as_ensembl_id	lncRNA
CCDC93	False	CCDC93	native_symbol	
ENSG00000235066	True	ENSG00000235066	unmapped_kept_as_ensembl_id	lncRNA
INSIG2	False	INSIG2	native_symbol	
THORLNC	False	THORLNC	native_symbol	
LINC01956	False	LINC01956	native_symbol	
MARCO	False	MARCO	native_symbol	
STEAP3	False	STEAP3	native_symbol	
STEAP3-AS1	False	STEAP3-AS1	native_symbol	
C2orf76	False	C2orf76	native_symbol	
DBI	False	DBI	native_symbol	
TMEM37	False	TMEM37	native_symbol	
SCTR	False	SCTR	native_symbol	
SCTR-AS1	False	SCTR-AS1	native_symbol	
CFAP221	False	CFAP221	native_symbol	
TMEM177	False	TMEM177	native_symbol	
PTPN4	False	PTPN4	native_symbol	
EPB41L5	False	EPB41L5	native_symbol	
ENSG00000224789	True	ENSG00000224789	unmapped_kept_as_ensembl_id	lncRNA
TMEM185B	False	TMEM185B	native_symbol	
RALB	False	RALB	native_symbol	
INHBB	False	INHBB	native_symbol	
ENSG00000232140	True	ENSG00000232140	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000229774	True	ENSG00000229774	unmapped_kept_as_ensembl_id	lncRNA
GLI2	False	GLI2	native_symbol	
TFCP2L1	False	TFCP2L1	native_symbol	
CLASP1	False	CLASP1	native_symbol	
CLASP1-AS1	False	CLASP1-AS1	native_symbol	
NIFK-AS1	False	NIFK-AS1	native_symbol	
NIFK	False	NIFK	native_symbol	
TSN	False	TSN	native_symbol	
LINC01823	False	LINC01823	native_symbol	
ENSG00000286481	True	ENSG00000286481	unmapped_kept_as_ensembl_id	lncRNA
LINC01826	False	LINC01826	native_symbol	
CNTNAP5	False	CNTNAP5	native_symbol	
ENSG00000286206	True	ENSG00000286206	unmapped_kept_as_ensembl_id	lncRNA
LINC01889	False	LINC01889	native_symbol	
LINC01941	False	LINC01941	native_symbol	
ENSG00000286515	True	ENSG00000286515	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000290113	True	ENSG00000290113	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000235774	True	ENSG00000235774	unmapped_kept_as_ensembl_id	lncRNA
GYPC	False	GYPC	native_symbol	
BIN1	False	BIN1	native_symbol	
CYP27C1	False	CYP27C1	native_symbol	
ERCC3	False	ERCC3	native_symbol	
ENSG00000286145	True	ENSG00000286145	unmapped_kept_as_ensembl_id	lncRNA
MAP3K2	False	MAP3K2	native_symbol	
MAP3K2-DT	False	MAP3K2-DT	native_symbol	
IWS1	False	IWS1	native_symbol	
ENSG00000231731	True	ENSG00000231731	unmapped_kept_as_ensembl_id	lncRNA
MYO7B	False	MYO7B	native_symbol	
LIMS2	False	LIMS2	native_symbol	
WDR33	False	WDR33	native_symbol	
SFT2D3	False	SFT2D3	native_symbol	
POLR2D	False	POLR2D	native_symbol	
AMMECR1L	False	AMMECR1L	native_symbol	
ENSG00000272667	True	ENSG00000272667	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000286873	True	ENSG00000286873	unmapped_kept_as_ensembl_id	lncRNA
SAP130	False	SAP130	native_symbol	
UGGT1	False	UGGT1	native_symbol	
HS6ST1	False	HS6ST1	native_symbol	
LINC01854	False	LINC01854	native_symbol	
LINC02572	False	LINC02572	native_symbol	
LINC01856	False	LINC01856	native_symbol	
ENSG00000286026	True	ENSG00000286026	unmapped_kept_as_ensembl_id	NOT_FOUND_IN_ENSEMBL
ENSG00000286058	True	ENSG00000286058	unmapped_kept_as_ensembl_id	lncRNA
POTEF	False	POTEF	native_symbol	
CCDC74B	False	CCDC74B	native_symbol	
SMPD4	False	SMPD4	native_symbol	
MZT2B	False	MZT2B	native_symbol	
CCDC115	False	CCDC115	native_symbol	
IMP4	False	IMP4	native_symbol	
PTPN18	False	PTPN18	native_symbol	
POTEI	False	POTEI	native_symbol	
ENSG00000225341	True	ENSG00000225341	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000232408	True	ENSG00000232408	unmapped_kept_as_ensembl_id	lncRNA
POTEJ	False	POTEJ	native_symbol	
ARHGEF4	False	ARHGEF4	native_symbol	
FAM168B	False	FAM168B	native_symbol	
PLEKHB2	False	PLEKHB2	native_symbol	
ENSG00000285819	True	ENSG00000285819	unmapped_kept_as_ensembl_id	lncRNA
MZT2A	False	MZT2A	native_symbol	
TUBA3D	False	TUBA3D	native_symbol	
CCDC74A	False	CCDC74A	native_symbol	
LINC01087	False	LINC01087	native_symbol	
C2orf27A	False	C2orf27A	native_symbol	
ENSG00000235615	True	ENSG00000235615	unmapped_kept_as_ensembl_id	lncRNA
ANKRD30BL	False	ANKRD30BL	native_symbol	
ENSG00000272769	True	ENSG00000272769	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000286833	True	ENSG00000286833	unmapped_kept_as_ensembl_id	lncRNA
GPR39	False	GPR39	native_symbol	
LYPD1	False	LYPD1	native_symbol	
NCKAP5	False	NCKAP5	native_symbol	
ENSG00000286068	True	ENSG00000286068	unmapped_kept_as_ensembl_id	lncRNA
NCKAP5-AS1	False	NCKAP5-AS1	native_symbol	
NCKAP5-AS2	False	NCKAP5-AS2	native_symbol	
MGAT5	False	MGAT5	native_symbol	
TMEM163	False	TMEM163	native_symbol	
CCNT2-AS1	False	CCNT2-AS1	native_symbol	
ACMSD	False	ACMSD	native_symbol	
CCNT2	False	CCNT2	native_symbol	
MAP3K19	False	MAP3K19	native_symbol	
RAB3GAP1	False	RAB3GAP1	native_symbol	
ZRANB3	False	ZRANB3	native_symbol	
R3HDM1	False	R3HDM1	native_symbol	
UBXN4	False	UBXN4	native_symbol	
LCT	False	LCT	native_symbol	
MCM6	False	MCM6	native_symbol	
DARS1	False	DARS1	native_symbol	
DARS1-AS1	False	DARS1-AS1	native_symbol	
CXCR4	False	CXCR4	native_symbol	
THSD7B	False	THSD7B	native_symbol	
HNMT	False	HNMT	native_symbol	
SPOPL-DT	False	SPOPL-DT	native_symbol	
SPOPL	False	SPOPL	native_symbol	
ENSG00000241772	True	ENSG00000241772	unmapped_kept_as_ensembl_id	NOT_FOUND_IN_ENSEMBL
NXPH2	False	NXPH2	native_symbol	
ENSG00000287147	True	ENSG00000287147	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000286778	True	ENSG00000286778	unmapped_kept_as_ensembl_id	NOT_FOUND_IN_ENSEMBL
LINC01853	False	LINC01853	native_symbol	
LRP1B	False	LRP1B	native_symbol	
KYNU	False	KYNU	native_symbol	
ARHGAP15	False	ARHGAP15	native_symbol	
ENSG00000228655	True	ENSG00000228655	unmapped_kept_as_ensembl_id	lncRNA
ARHGAP15-AS1	False	ARHGAP15-AS1	native_symbol	
ENSG00000257277	True	ENSG00000257277	unmapped_kept_as_ensembl_id	NOT_FOUND_IN_ENSEMBL
ENSG00000257226	True	ENSG00000257226	unmapped_kept_as_ensembl_id	NOT_FOUND_IN_ENSEMBL
ENSG00000236356	True	ENSG00000236356	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000232377	True	QTMAN-AS1	mapped_via_hgnc	lncRNA
GTDC1	False	GTDC1	native_symbol	
ZEB2	False	ZEB2	native_symbol	
ENSG00000283118	True	ENSG00000283118	unmapped_kept_as_ensembl_id	lncRNA
ZEB2-AS1	False	ZEB2-AS1	native_symbol	
LINC01412	False	LINC01412	native_symbol	
TEX41	False	TEX41	native_symbol	
ENSG00000286225	True	ENSG00000286225	unmapped_kept_as_ensembl_id	lncRNA
LINC01911	False	LINC01911	native_symbol	
ACVR2A	False	ACVR2A	native_symbol	
ENSG00000223911	True	ENSG00000223911	unmapped_kept_as_ensembl_id	lncRNA
ORC4	False	ORC4	native_symbol	
MBD5	False	MBD5	native_symbol	
EPC2	False	EPC2	native_symbol	
KIF5C-AS1	False	KIF5C-AS1	native_symbol	
KIF5C	False	KIF5C	native_symbol	
LYPD6B	False	LYPD6B	native_symbol	
ENSG00000286335	True	ENSG00000286335	unmapped_kept_as_ensembl_id	lncRNA
LYPD6	False	LYPD6	native_symbol	
MMADHC	False	MMADHC	native_symbol	
MMADHC-DT	False	MMADHC-DT	native_symbol	
LINC01931	False	LINC01931	native_symbol	
LINC01818	False	LINC01818	native_symbol	
LINC01817	False	LINC01817	native_symbol	
RND3	False	RND3	native_symbol	
LINC01920	False	LINC01920	native_symbol	
ENSG00000232359	True	ENSG00000232359	unmapped_kept_as_ensembl_id	lncRNA
LINC02612	False	LINC02612	native_symbol	
ENSG00000228064	True	ENSG00000228064	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000222031	True	ENSG00000222031	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000236885	True	ENSG00000236885	unmapped_kept_as_ensembl_id	lncRNA
RBM43	False	RBM43	native_symbol	
NMI	False	NMI	native_symbol	
TNFAIP6	False	TNFAIP6	native_symbol	
RIF1	False	RIF1	native_symbol	
NEB	False	NEB	native_symbol	
ARL5A	False	ARL5A	native_symbol	
ENSG00000288066	True	ENSG00000288066	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000283228	True	ENSG00000283228	unmapped_kept_as_ensembl_id	protein_coding
CACNB4	False	CACNB4	native_symbol	
ENSG00000225214	True	ENSG00000225214	unmapped_kept_as_ensembl_id	lncRNA
STAM2	False	STAM2	native_symbol	
ENSG00000286234	True	ENSG00000286234	unmapped_kept_as_ensembl_id	lncRNA
FMNL2	False	FMNL2	native_symbol	
ENSG00000286207	True	ENSG00000286207	unmapped_kept_as_ensembl_id	lncRNA
PRPF40A	False	PRPF40A	native_symbol	
ARL6IP6	False	ARL6IP6	native_symbol	
ENSG00000224612	True	ENSG00000224612	unmapped_kept_as_ensembl_id	lncRNA
LINC01850	False	LINC01850	native_symbol	
ENSG00000227400	True	ENSG00000227400	unmapped_kept_as_ensembl_id	lncRNA
GALNT13	False	GALNT13	native_symbol	
ENSG00000224675	True	GALNT13-AS1	mapped_via_hgnc	lncRNA
KCNJ3	False	KCNJ3	native_symbol	
ENSG00000230991	True	ENSG00000230991	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000286679	True	ENSG00000286679	unmapped_kept_as_ensembl_id	lncRNA
LINC01876	False	LINC01876	native_symbol	
NR4A2	False	NR4A2	native_symbol	
GPD2	False	GPD2	native_symbol	
LINC01958	False	LINC01958	native_symbol	
ENSG00000286530	True	LINC03177	mapped_via_hgnc	lncRNA
GALNT5	False	GALNT5	native_symbol	
CYTIP	False	CYTIP	native_symbol	
ACVR1C	False	ACVR1C	native_symbol	
ENSG00000234584	True	ENSG00000234584	unmapped_kept_as_ensembl_id	lncRNA
ACVR1	False	ACVR1	native_symbol	
UPP2	False	UPP2	native_symbol	
CCDC148-AS1	False	CCDC148-AS1	native_symbol	
CCDC148	False	CCDC148	native_symbol	
PKP4	False	PKP4	native_symbol	
PKP4-AS1	False	PKP4-AS1	native_symbol	
ENSG00000228586	True	ENSG00000228586	unmapped_kept_as_ensembl_id	lncRNA
DAPL1	False	DAPL1	native_symbol	
TANC1	False	TANC1	native_symbol	
WDSUB1	False	WDSUB1	native_symbol	
BAZ2B	False	BAZ2B	native_symbol	
ENSG00000223642	True	ENSG00000223642	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000226266	True	ENSG00000226266	unmapped_kept_as_ensembl_id	lncRNA
MARCHF7	False	MARCHF7	native_symbol	
CD302	False	CD302	native_symbol	
LY75-CD302	False	LY75-CD302	native_symbol	
PLA2R1	False	PLA2R1	native_symbol	
ITGB6	False	ITGB6	native_symbol	
ENSG00000285155	True	ENSG00000285155	unmapped_kept_as_ensembl_id	NOT_FOUND_IN_ENSEMBL
RBMS1	False	RBMS1	native_symbol	
TANK-AS1	False	TANK-AS1	native_symbol	
TANK	False	TANK	native_symbol	
PSMD14-DT	False	PSMD14-DT	native_symbol	
LINC01806	False	LINC01806	native_symbol	
PSMD14	False	PSMD14	native_symbol	
ENSG00000224076	True	ENSG00000224076	unmapped_kept_as_ensembl_id	lncRNA
SLC4A10	False	SLC4A10	native_symbol	
ENSG00000288091	True	ENSG00000288091	unmapped_kept_as_ensembl_id	lncRNA
DPP4	False	DPP4	native_symbol	
DPP4-DT	False	DPP4-DT	native_symbol	
FAP	False	FAP	native_symbol	
IFIH1	False	IFIH1	native_symbol	
GCA	False	GCA	native_symbol	
KCNH7	False	KCNH7	native_symbol	
KCNH7-AS1	False	KCNH7-AS1	native_symbol	
FIGN	False	FIGN	native_symbol	
ENSG00000237844	True	LINC03178	mapped_via_hgnc	lncRNA
GRB14	False	GRB14	native_symbol	
COBLL1	False	COBLL1	native_symbol	
ENSG00000236283	True	ENSG00000236283	unmapped_kept_as_ensembl_id	lncRNA
SLC38A11	False	SLC38A11	native_symbol	
SCN3A	False	SCN3A	native_symbol	
SCN2A	False	SCN2A	native_symbol	
CSRNP3	False	CSRNP3	native_symbol	
GALNT3	False	GALNT3	native_symbol	
ENSG00000235192	True	ENSG00000235192	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000229195	True	ENSG00000229195	unmapped_kept_as_ensembl_id	lncRNA
TTC21B	False	TTC21B	native_symbol	
TTC21B-AS1	False	TTC21B-AS1	native_symbol	
SCN1A-AS1	False	SCN1A-AS1	native_symbol	
SCN1A	False	SCN1A	native_symbol	
SCN9A	False	SCN9A	native_symbol	
SCN7A	False	SCN7A	native_symbol	
XIRP2	False	XIRP2	native_symbol	
B3GALT1	False	B3GALT1	native_symbol	
B3GALT1-AS1	False	B3GALT1-AS1	native_symbol	
STK39	False	STK39	native_symbol	
CERS6	False	CERS6	native_symbol	
CERS6-AS1	False	CERS6-AS1	native_symbol	
NOSTRIN	False	NOSTRIN	native_symbol	
SPC25	False	SPC25	native_symbol	
ABCB11	False	ABCB11	native_symbol	
DHRS9	False	DHRS9	native_symbol	
LRP2	False	LRP2	native_symbol	
ENSG00000251569	True	ENSG00000251569	unmapped_kept_as_ensembl_id	protein_coding
KLHL41	False	KLHL41	native_symbol	
FASTKD1	False	FASTKD1	native_symbol	
PPIG	False	PPIG	native_symbol	
CFAP210	False	CFAP210	native_symbol	
KLHL23	False	KLHL23	native_symbol	
SSB	False	SSB	native_symbol	
METTL5	False	METTL5	native_symbol	
UBR3	False	UBR3	native_symbol	
MYO3B	False	MYO3B	native_symbol	
MYO3B-AS1	False	MYO3B-AS1	native_symbol	
ENSG00000213981	True	ENSG00000213981	unmapped_kept_as_ensembl_id	lncRNA
ERICH2-DT	False	ERICH2-DT	native_symbol	
ERICH2	False	ERICH2	native_symbol	
GAD1	False	GAD1	native_symbol	
ENSG00000286115	True	ENSG00000286115	unmapped_kept_as_ensembl_id	lncRNA
GORASP2	False	GORASP2	native_symbol	
TLK1	False	TLK1	native_symbol	
METTL8	False	METTL8	native_symbol	
DCAF17	False	DCAF17	native_symbol	
CYBRD1	False	CYBRD1	native_symbol	
DYNC1I2	False	DYNC1I2	native_symbol	
SLC25A12	False	SLC25A12	native_symbol	
HAT1	False	HAT1	native_symbol	
METAP1D	False	METAP1D	native_symbol	
ENSG00000232555	True	ENSG00000232555	unmapped_kept_as_ensembl_id	lncRNA
ITGA6	False	ITGA6	native_symbol	
PDK1-AS1	False	PDK1-AS1	native_symbol	
PDK1	False	PDK1	native_symbol	
RAPGEF4-AS1	False	RAPGEF4-AS1	native_symbol	
RAPGEF4	False	RAPGEF4	native_symbol	
MAP3K20	False	MAP3K20	native_symbol	
MAP3K20-AS1	False	MAP3K20-AS1	native_symbol	
CDCA7	False	CDCA7	native_symbol	
SP3	False	SP3	native_symbol	
ENSG00000289296	True	ENSG00000289296	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000273258	True	ENSG00000273258	unmapped_kept_as_ensembl_id	lncRNA
OLA1	False	OLA1	native_symbol	
LINC01305	False	LINC01305	native_symbol	
CIR1	False	CIR1	native_symbol	
SCRN3	False	SCRN3	native_symbol	
GPR155	False	GPR155	native_symbol	
ENSG00000236449	True	ENSG00000236449	unmapped_kept_as_ensembl_id	lncRNA
WIPF1	False	WIPF1	native_symbol	
CHRNA1	False	CHRNA1	native_symbol	
CHN1	False	CHN1	native_symbol	
ATF2	False	ATF2	native_symbol	
ENSG00000229750	True	ENSG00000229750	unmapped_kept_as_ensembl_id	lncRNA
ATP5MC3	False	ATP5MC3	native_symbol	
ENSG00000229066	True	ENSG00000229066	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000289349	True	ENSG00000289349	unmapped_kept_as_ensembl_id	lncRNA
LNPK	False	LNPK	native_symbol	
HOXD10	False	HOXD10	native_symbol	
HOXD-AS2	False	HOXD-AS2	native_symbol	
HOXD9	False	HOXD9	native_symbol	
HOXD8	False	HOXD8	native_symbol	
HOXD3	False	HOXD3	native_symbol	
HAGLR	False	HAGLR	native_symbol	
MTX2	False	MTX2	native_symbol	
LINC01117	False	LINC01117	native_symbol	
LINC01116	False	LINC01116	native_symbol	
ENSG00000230552	True	ENSG00000230552	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000236501	True	ENSG00000236501	unmapped_kept_as_ensembl_id	NOT_FOUND_IN_ENSEMBL
ENSG00000229337	True	ENSG00000229337	unmapped_kept_as_ensembl_id	lncRNA
HNRNPA3	False	HNRNPA3	native_symbol	
NFE2L2	False	NFE2L2	native_symbol	
ENSG00000271996	True	ENSG00000271996	unmapped_kept_as_ensembl_id	lncRNA
AGPS	False	AGPS	native_symbol	
TTC30B	False	TTC30B	native_symbol	
ENSG00000237655	True	IFT70A-AS1	mapped_via_hgnc	lncRNA
TTC30A	False	TTC30A	native_symbol	
PDE11A	False	PDE11A	native_symbol	
PDE11A-AS1	False	PDE11A-AS1	native_symbol	
RBM45	False	RBM45	native_symbol	
OSBPL6	False	OSBPL6	native_symbol	
CHROMR	False	CHROMR	native_symbol	
PRKRA	False	PRKRA	native_symbol	
PJVK	False	PJVK	native_symbol	
FKBP7	False	FKBP7	native_symbol	
PLEKHA3	False	PLEKHA3	native_symbol	
TTN-AS1	False	TTN-AS1	native_symbol	
TTN	False	TTN	native_symbol	
ENSG00000287149	True	ENSG00000287149	unmapped_kept_as_ensembl_id	lncRNA
CCDC141	False	CCDC141	native_symbol	
SESTD1	False	SESTD1	native_symbol	
ENSG00000237477	True	ENSG00000237477	unmapped_kept_as_ensembl_id	lncRNA
ZNF385B	False	ZNF385B	native_symbol	
CWC22	False	CWC22	native_symbol	
ENSG00000225258	True	ENSG00000225258	unmapped_kept_as_ensembl_id	lncRNA
SCHLAP1	False	SCHLAP1	native_symbol	
UBE2E3	False	UBE2E3	native_symbol	
LINC01934	False	LINC01934	native_symbol	
ITGA4	False	ITGA4	native_symbol	
CERKL	False	CERKL	native_symbol	
ITPRID2-DT	False	ITPRID2-DT	native_symbol	
ITPRID2	False	ITPRID2	native_symbol	
PPP1R1C	False	PPP1R1C	native_symbol	
PDE1A	False	PDE1A	native_symbol	
DNAJC10	False	DNAJC10	native_symbol	
FRZB	False	FRZB	native_symbol	
NCKAP1	False	NCKAP1	native_symbol	
DUSP19	False	DUSP19	native_symbol	
ENSG00000224643	True	ENSG00000224643	unmapped_kept_as_ensembl_id	lncRNA
NUP35	False	NUP35	native_symbol	
ENSG00000272800	True	ENSG00000272800	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000287621	True	ENSG00000287621	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000234172	True	ENSG00000234172	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000286807	True	ENSG00000286807	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000286152	True	ENSG00000286152	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000286980	True	ENSG00000286980	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000283839	True	ENSG00000283839	unmapped_kept_as_ensembl_id	lncRNA
ZNF804A	False	ZNF804A	native_symbol	
ENSG00000286797	True	ENSG00000286797	unmapped_kept_as_ensembl_id	lncRNA
FSIP2-AS1	False	FSIP2-AS1	native_symbol	
FSIP2	False	FSIP2	native_symbol	
ENSG00000287129	True	ENSG00000287129	unmapped_kept_as_ensembl_id	lncRNA
LINC01473	False	LINC01473	native_symbol	
ZC3H15	False	ZC3H15	native_symbol	
ITGAV	False	ITGAV	native_symbol	
ENSG00000227227	True	FAM171B-AS1	mapped_via_hgnc	lncRNA
FAM171B	False	FAM171B	native_symbol	
CALCRL-AS1	False	CALCRL-AS1	native_symbol	
CALCRL	False	CALCRL	native_symbol	
TFPI	False	TFPI	native_symbol	
LINC01090	False	LINC01090	native_symbol	
GULP1	False	GULP1	native_symbol	
ENSG00000223523	True	ENSG00000223523	unmapped_kept_as_ensembl_id	lncRNA
COL3A1	False	COL3A1	native_symbol	
COL5A2	False	COL5A2	native_symbol	
ENSG00000288866	True	ENSG00000288866	unmapped_kept_as_ensembl_id	lncRNA
WDR75	False	WDR75	native_symbol	
SLC40A1	False	SLC40A1	native_symbol	
ASNSD1	False	ASNSD1	native_symbol	
ANKAR	False	ANKAR	native_symbol	
OSGEPL1	False	OSGEPL1	native_symbol	
OSGEPL1-AS1	False	OSGEPL1-AS1	native_symbol	
ORMDL1	False	ORMDL1	native_symbol	
PMS1	False	PMS1	native_symbol	
C2orf88	False	C2orf88	native_symbol	
MSTN	False	MSTN	native_symbol	
HIBCH	False	HIBCH	native_symbol	
INPP1	False	INPP1	native_symbol	
MFSD6	False	MFSD6	native_symbol	
ENSG00000290089	True	ENSG00000290089	unmapped_kept_as_ensembl_id	lncRNA
NEMP2	False	NEMP2	native_symbol	
