left_out_donor_key	n_cells_remaining	pooled_pearson_r_excl	pooled_spearman_rho_excl	delta_pearson_r_vs_full
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC14	665307	0.17227262258529663	0.03037810013254849	-6.607174873352051e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC15	665155	0.17216522991657257	0.030181714648443953	-0.00017346441745758057
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC16	662780	0.17066779732704163	0.027150368422917473	-0.0016708970069885254
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC17	664970	0.17213843762874603	0.03032503561101151	-0.00020025670528411865
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC18	663961	0.17156708240509033	0.028880038851607382	-0.0007716119289398193
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC19	665094	0.1722078025341034	0.030252371835827307	-0.0001308917999267578
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC20	664951	0.17214740812778473	0.030415026780017042	-0.00019128620624542236
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC21	663749	0.17124536633491516	0.027544519286916994	-0.0010933279991149902
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC22	663572	0.17124715447425842	0.027875847866948206	-0.0010915398597717285
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC23	664832	0.17219872772693634	0.030489443134279315	-0.00013996660709381104
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC24	665156	0.17217609286308289	0.030260973496113928	-0.00016260147094726562
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC25	665055	0.17225131392478943	0.030447808287382343	-8.738040924072266e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC13	663587	0.17138242721557617	0.028564691224202226	-0.0009562671184539795
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC171	663992	0.17230743169784546	0.030729302040933944	-3.126263618469238e-05
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC01	665470	0.17233891785144806	0.030485719792867384	2.2351741790771484e-07
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC02	665466	0.17233672738075256	0.030486893019899763	-1.9669532775878906e-06
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC04	665472	0.17233878374099731	0.030485167197547437	8.940696716308594e-08
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC05	665471	0.1723383665084839	0.03048516184154134	-3.2782554626464844e-07
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC06	665465	0.17233604192733765	0.030485143862751123	-2.652406692504883e-06
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC07	665465	0.17233848571777344	0.03048966086637566	-2.086162567138672e-07
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC08	665469	0.1723388135433197	0.030486745749001093	1.1920928955078125e-07
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC09	665464	0.17234252393245697	0.030484731355716676	3.829598426818848e-06
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC10	665462	0.17234070599079132	0.030489850669895124	2.0116567611694336e-06
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC11	665472	0.17234200239181519	0.03048426631310177	3.3080577850341797e-06
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P11	665292	0.17236293852329254	0.030376581178448422	2.4244189262390137e-05
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P14	663999	0.17269784212112427	0.03023431164380017	0.0003591477870941162
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P18	661696	0.17220979928970337	0.030417298045474415	-0.00012889504432678223
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P12	664319	0.17232300341129303	0.030318945257206978	-1.5690922737121582e-05
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P15	664955	0.17236413061618805	0.030364774662779065	2.543628215789795e-05
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P17	665416	0.17234358191490173	0.03046566554737182	4.887580871582031e-06
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P19	664771	0.17236243188381195	0.030289102236756228	2.3737549781799316e-05
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P21	664239	0.1724863052368164	0.029948772921756673	0.00014761090278625488
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P23	661827	0.17218001186847687	0.030872596712724937	-0.0001586824655532837
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P24	663048	0.172237366437912	0.028438432352518164	-0.00010132789611816406
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P25	662587	0.17249859869480133	0.030105397038246957	0.0001599043607711792
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P26	664139	0.17230474948883057	0.030837811937913708	-3.394484519958496e-05
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P27	661978	0.17325858771800995	0.03009838345458495	0.0009198933839797974
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P28	663623	0.17250488698482513	0.029607918761800175	0.0001661926507949829
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P29	664830	0.17239147424697876	0.030314729212332744	5.27799129486084e-05
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P30	664093	0.17233715951442719	0.030627331658998846	-1.5348196029663086e-06
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P31	659082	0.1755417436361313	0.03147145639857373	0.0032030493021011353
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P32	664339	0.1727561056613922	0.03040368035415221	0.00041741132736206055
