left_out_donor_key	n_cells_remaining	pooled_pearson_r_excl	pooled_spearman_rho_excl	delta_pearson_r_vs_full
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC07	664932	0.007970210164785385	0.011532961393174638	-0.0001498917117714882
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC08	665153	0.008094452321529388	0.011699523621026697	-2.5649555027484894e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC09	663596	0.0074881319887936115	0.010833907846739006	-0.0006319698877632618
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC10	664968	0.008240709081292152	0.0118832551957116	0.00012060720473527908
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC11	665149	0.008127070032060146	0.011744261378929479	6.96815550327301e-06
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC14	665307	0.008228537626564503	0.011862261460805597	0.0001084357500076294
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC15	665155	0.008071128278970718	0.01166698479610713	-4.897359758615494e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC16	662780	0.00750256422907114	0.01081167685601046	-0.000617537647485733
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC17	664970	0.008136147633194923	0.01173002072633365	1.604575663805008e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC18	663961	0.008637982420623302	0.012292850322208946	0.0005178805440664291
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC19	665094	0.008132124319672585	0.01175164754516158	1.2022443115711212e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC20	664951	0.00832708366215229	0.012033662005365585	0.00020698178559541702
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC21	663749	0.007826504297554493	0.011328950204265343	-0.00029359757900238037
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC22	663572	0.007394148502498865	0.010860500241107325	-0.0007259533740580082
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC23	664832	0.008091884665191174	0.011658966716591756	-2.8217211365699768e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC24	665156	0.008179998025298119	0.01182795367264691	5.989614874124527e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC25	665055	0.008046126924455166	0.011675148652417418	-7.397495210170746e-05
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC13	663587	0.00788783747702837	0.011395800863082938	-0.00023226439952850342
Lee_2020_Nat_Genet||Lee_2020_Nat_Genet.SMC171	663992	0.00809626467525959	0.011629721835744917	-2.3837201297283173e-05
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC01	665470	0.008123122155666351	0.011718602251717768	3.020279109477997e-06
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC02	665466	0.008120077662169933	0.011717047358208808	-2.421438694000244e-08
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC04	665472	0.008119972422719002	0.011716224256030326	-1.2945383787155151e-07
