gene	logFC	logCPM	F	PValue	FDR
ENPP7	10.5662194345971	4.49323236765475	198.514971700603	3.47765913330309e-10	2.4582051041233e-07
APOC2	9.30599411940216	3.46277789812475	192.731190250661	3.56990641565203e-10	2.4582051041233e-07
ERICH4	8.81240355500338	4.26522340972981	247.98542862222	3.94873535672361e-10	2.6008431269133e-07
WSCD2	7.40780686189402	0.74549148701827	151.938579545097	4.52736145818662e-10	2.85770828041955e-07
PHYHIPL	8.17740908617759	2.4594168124215	158.156202947851	5.37580576816408e-10	3.16595215596689e-07
CLDN19	7.52302880959732	0.690882282257156	145.463889426213	5.43367588983689e-10	3.16595215596689e-07
PDE6B	6.00025682447339	2.19273044298064	296.274308843774	8.59668746984938e-10	4.66588680746031e-07
EMID1	8.3880274129884	2.39832703510241	146.827516212423	8.62399040259348e-10	4.66588680746031e-07
EDNRB	9.59794378856689	4.07420704691269	150.663730725422	1.01718947442155e-09	5.14780728322822e-07
ETNK2	6.02117154580844	0.790991862968724	162.107313610006	1.04309652895853e-09	5.14780728322822e-07
IGSF1	8.67434998903203	2.24421029885886	150.330665194033	1.05341623724388e-09	5.14780728322822e-07
HIF3A	5.36757785364836	4.92436975913806	305.734997605428	1.2162286188852e-09	5.75770229609123e-07
NPC1L1	6.82459540594555	1.65302740046457	135.523099745789	1.43900045101811e-09	6.60588419165857e-07
FOLH1	9.63639645058906	4.79428884144045	171.645939445829	2.22888528938502e-09	9.8085762086235e-07
AL831784.1	10.3069651869233	4.35731985358511	151.693933457714	2.26615728630155e-09	9.8085762086235e-07
RHBG	5.99836816877504	0.364882317224981	152.723972127805	2.61983753052991e-09	1.10244218749993e-06
CPS1	7.71031690670361	5.23097863672984	243.214906138865	3.08538764881112e-09	1.26325777004972e-06
SULT1C2	5.87233819364516	4.94257495493475	250.928389859494	3.73073243710808e-09	1.46165270598705e-06
SLC28A1	7.48172316926312	1.41010886716988	133.853431848435	3.81215205737824e-09	1.46165270598705e-06
PAH	7.02251537839246	1.44130846734643	133.810230656247	3.87524416361022e-09	1.46165270598705e-06
RGN	8.06938600705572	3.66189109571271	157.628055096694	3.95588889995835e-09	1.46165270598705e-06
AC108488.1	6.53685543885023	1.77892272605284	174.987489169953	4.42423630120726e-09	1.56149493537551e-06
