gene	logFC	logCPM	F	PValue	FDR
COX6A2	8.53546039366773	0.870825182658982	111.956983790875	3.32723540007383e-06	0.00022987368821572
LINC02200	5.94576008521441	-0.997572277653817	60.9790813180956	3.35571011260502e-06	0.000230819637437069
HOXC8	7.28663041123542	-0.67231006105595	60.1151405299681	3.50307848567406e-06	0.000239899418751381
MAF	5.53921645265306	5.88479836843637	99.0248734128257	3.54948916206203e-06	0.000242016261032474
C4orf3	2.39588652264555	7.41122303354321	98.4110495577107	3.62073017907523e-06	0.000245800352243829
BGN	3.97702179197139	-0.67048587364848	78.4426651283742	3.63991719360233e-06	0.000246033190739856
MST1	3.35640951113609	5.46626600790371	97.858741664936	3.70855225739175e-06	0.000249575477814172
CELF3	5.14603089189688	2.10695108241758	96.5234153677565	3.72429142632907e-06	0.000249575477814172
MUC4	-4.48262092840066	6.86272874167524	97.6397534419408	3.74894327725228e-06	0.000250153847568449
KLF9	-6.08227656290323	4.03483570621524	85.7191508989821	3.7691388402096e-06	0.000250431207876735
FXYD6	4.79764112104575	-0.332754294780086	72.9633309815746	3.97610095217804e-06	0.000263062882488593
CELF4	4.40714636732154	1.86501670896283	93.1821707389388	4.15248043788444e-06	0.000272501389203684
EFEMP2	3.83374750883684	-0.411386071411412	86.244865456278	4.1536653407504e-06	0.000272501389203684
COL3A1	5.96613420132797	2.09379336242274	87.0848022593727	4.18896808566263e-06	0.000273667563554545
OLFML2B	4.81653124237552	-1.00348377619703	58.1734894143728	4.25900910784314e-06	0.000277084034207762
IL34	4.76204545747477	1.57198566580427	90.6546434546554	4.34586649374087e-06	0.00028156165739946
TPD52L1	3.52089593587479	5.58532426724554	94.0248040055349	4.38119199570045e-06	0.000282677404218458
VSTM2L	4.06816130154601	-0.141154987040275	86.734786337594	4.41147573654424e-06	0.00028346000884939
AC007325.2	4.61366110215947	3.3102247536709	93.9663071033719	4.5301970625711e-06	0.000289092666592635
PRODH	4.68251171308383	2.75784105956941	94.080515383169	4.53616647336976e-06	0.000289092666592635
PINLYP	4.48182268113349	0.881972946692082	88.9586244449609	4.69110374307875e-06	0.000297751600993625
SMARCA1	4.9923322622764	2.19467786519872	91.7749477534559	4.76919573978992e-06	0.000300790403710889
DPP4	2.89212005941142	5.31124658147357	92.0942148348055	4.7775086537915e-06	0.000300790403710889
GPT	-4.95268613981733	5.55094362755181	91.8261192556934	4.9078794338837e-06	0.000307757548115101
TFPI	3.44495556903563	4.29980913159708	91.4445649084399	4.93333775885793e-06	0.000308116543067231
HAVCR1	4.96436468106669	3.51699030214791	90.7701679268523	5.16107485309001e-06	0.000319841287959355
MB21D2	3.24755975412228	2.12075866062353	90.9470496800513	5.17598114048167e-06	0.000319841287959355
ADAM15	-3.89893826642835	4.96567443388267	90.5447981113111	5.18269669628356e-06	0.000319841287959355
NOTCH3	4.54665120898163	-0.10984739747454	72.276441310889	5.20489564411692e-06	0.000319841287959355
LAMA5	4.51729041554974	2.16448907938487	91.0084477472806	5.22348715445341e-06	0.000319841287959355
TENM3	5.26012249889519	0.603115501448859	60.2105838853343	5.2574075646462e-06	0.00032066078794682
TTYH1	4.48370934461447	0.677399982338467	77.9239420229563	5.56975420502815e-06	0.000338389658199648
ATP6V1B2	2.10492761465688	5.32011174798151	88.6498258550204	5.59637823643485e-06	0.000338689340246875
NUPR1	-6.27479969371665	5.78559335092514	88.0658217583101	5.61970566732103e-06	0.000338787970229925
PLA2G10	-5.30531392566825	5.62663376678682	88.5866831912025	5.69496426458018e-06	0.00034200450779675
OLFML3	5.7444336268831	0.562560542349933	62.4784696466715	5.87071974043774e-06	0.000351208498188486
CBX2	4.19540391272839	1.08684276688028	87.0859995571138	5.93680759606035e-06	0.000353806541240024
C16orf74	5.28393379870536	0.967475164624727	77.8961097977409	6.06284619857601e-06	0.000358929436791585
TCF21	5.12982025718392	-0.884565826155051	54.1941891242679	6.06874415991921e-06	0.000358929436791585
TMEM8B	2.74011185534752	3.80343639630986	86.7918206691124	6.11665338232437e-06	0.000360397833628727
ADAMTSL5	3.50528676594439	1.67976362221385	87.4641987273377	6.16163704791293e-06	0.000360666734792637
RAB29	3.1981184789544	4.48114319788356	86.6171694828601	6.16741502431369e-06	0.000360666734792637
APH1B	2.88057967599572	2.90242805720467	86.0387900579905	6.37610686895045e-06	0.000369110758551164
NR1I3	4.02848847813475	-0.758594968346584	50.0622070230219	6.38031857795186e-06	0.000369110758551164
FRAS1	3.7486958124937	1.87014478500242	86.6766943416192	6.38272734781697e-06	0.000369110758551164
COL1A2	5.0997458029628	2.02764345579307	84.5122074311805	6.63670403537973e-06	0.000382381907042137
PLAT	4.06236828695855	0.0285125739358546	78.3525787587413	6.70332999502958e-06	0.000384511397786534
FAM198B-AS1	4.79750998755318	1.38188216979502	76.4639264764038	6.72291607504315e-06	0.000384511397786534
