var_name	gene_id	base_symbol	is_suffixed	base_symbol_is_duplicated
AL161729.2	ENSG00000271314	AL161729.2	False	False
AL161729.1	ENSG00000271155	AL161729.1	False	False
AL161729.4	ENSG00000271659	AL161729.4	False	False
AL392185.1	ENSG00000229345	AL392185.1	False	False
AL354861.2	ENSG00000228142	AL354861.2	False	False
LINC00476	ENSG00000175611	LINC00476	False	False
AL354861.3	ENSG00000268926	AL354861.3	False	False
ERCC6L2	ENSG00000182150	ERCC6L2	False	False
LINC00092	ENSG00000225194	LINC00092	False	False
AL449403.1	ENSG00000237212	AL449403.1	False	False
AL449403.2	ENSG00000275465	AL449403.2	False	False
HSD17B3	ENSG00000130948	HSD17B3	False	False
AL160269.1	ENSG00000285269	AL160269.1	False	False
HSD17B3-AS1	ENSG00000232283	HSD17B3-AS1	False	False
SLC35D2	ENSG00000130958	SLC35D2	False	False
ZNF367	ENSG00000165244	ZNF367	False	False
HABP4	ENSG00000130956	HABP4	False	False
CDC14B	ENSG00000081377	CDC14B	False	False
AAED1	ENSG00000158122	AAED1	False	False
AL589843.1	ENSG00000224848	AL589843.1	False	False
ZNF510	ENSG00000081386	ZNF510	False	False
ZNF782	ENSG00000196597	ZNF782	False	False
MFSD14C	ENSG00000196312	MFSD14C	False	False
NUTM2G	ENSG00000188152	NUTM2G	False	False
CTSV	ENSG00000136943	CTSV	False	False
AL590705.3	ENSG00000242375	AL590705.3	False	False
AL590705.1	ENSG00000203279	AL590705.1	False	False
AL590705.2	ENSG00000235494	AL590705.2	False	False
CCDC180	ENSG00000197816	CCDC180	False	False
TDRD7	ENSG00000196116	TDRD7	False	False
TMOD1	ENSG00000136842	TMOD1	False	False
AL162385.1	ENSG00000228174	AL162385.1	False	False
TSTD2	ENSG00000136925	TSTD2	False	False
NCBP1	ENSG00000136937	NCBP1	False	False
AL162385.2	ENSG00000231521	AL162385.2	False	False
XPA	ENSG00000136936	XPA	False	False
AL445531.1	ENSG00000260677	AL445531.1	False	False
PTCSC2	ENSG00000236130	PTCSC2	False	False
FOXE1	ENSG00000178919	FOXE1	False	False
TRMO	ENSG00000136932	TRMO	False	False
HEMGN	ENSG00000136929	HEMGN	False	False
ANP32B	ENSG00000136938	ANP32B	False	False
AL354726.1	ENSG00000236896	AL354726.1	False	False
NANS	ENSG00000095380	NANS	False	False
TRIM14	ENSG00000106785	TRIM14	False	False
CORO2A	ENSG00000106789	CORO2A	False	False
TBC1D2	ENSG00000095383	TBC1D2	False	False
GABBR2	ENSG00000136928	GABBR2	False	False
ANKS6	ENSG00000165138	ANKS6	False	False
GALNT12	ENSG00000119514	GALNT12	False	False
AL136084.2	ENSG00000267026	AL136084.2	False	False
COL15A1	ENSG00000204291	COL15A1	False	False
AL136084.3	ENSG00000270412	AL136084.3	False	False
TGFBR1	ENSG00000106799	TGFBR1	False	False
AL162427.1	ENSG00000227269	AL162427.1	False	False
ALG2	ENSG00000119523	ALG2	False	False
SEC61B	ENSG00000106803	SEC61B	False	False
AL137067.1	ENSG00000271086	AL137067.1	False	False
AL162394.1	ENSG00000234860	AL162394.1	False	False
AL359710.1	ENSG00000237461	AL359710.1	False	False
NR4A3	ENSG00000119508	NR4A3	False	False
STX17-AS1	ENSG00000255145	STX17-AS1	False	False
STX17	ENSG00000136874	STX17	False	False
AL358937.1	ENSG00000254571	AL358937.1	False	False
ERP44	ENSG00000023318	ERP44	False	False
INVS	ENSG00000119509	INVS	False	False
TEX10	ENSG00000136891	TEX10	False	False
MSANTD3	ENSG00000066697	MSANTD3	False	False
MSANTD3-TMEFF1	ENSG00000251349	MSANTD3-TMEFF1	False	False
TMEFF1	ENSG00000241697	TMEFF1	False	False
CAVIN4	ENSG00000170681	CAVIN4	False	False
PLPPR1	ENSG00000148123	PLPPR1	False	False
BAAT	ENSG00000136881	BAAT	False	False
MRPL50	ENSG00000136897	MRPL50	False	False
ZNF189	ENSG00000136870	ZNF189	False	False
ALDOB	ENSG00000136872	ALDOB	False	False
TMEM246-AS1	ENSG00000225376	TMEM246-AS1	False	False
TMEM246	ENSG00000165152	TMEM246	False	False
RNF20	ENSG00000155827	RNF20	False	False
GRIN3A	ENSG00000198785	GRIN3A	False	False
PPP3R2	ENSG00000188386	PPP3R2	False	False
LINC00587	ENSG00000204250	LINC00587	False	False
CYLC2	ENSG00000155833	CYLC2	False	False
LINC01492	ENSG00000225564	LINC01492	False	False
AL390962.1	ENSG00000226566	AL390962.1	False	False
AL590381.1	ENSG00000285483	AL590381.1	False	False
SMC2-AS1	ENSG00000270332	SMC2-AS1	False	False
SMC2	ENSG00000136824	SMC2	False	False
OR13F1	ENSG00000186881	OR13F1	False	False
AL450426.1	ENSG00000283001	AL450426.1	False	False
OR13C4	ENSG00000148136	OR13C4	False	False
OR13C3	ENSG00000204246	OR13C3	False	False
OR13C8	ENSG00000186943	OR13C8	False	False
OR13C5	ENSG00000277556	OR13C5	False	False
OR13C2	ENSG00000276119	OR13C2	False	False
OR13C9	ENSG00000136839	OR13C9	False	False
OR13D1	ENSG00000179055	OR13D1	False	False
NIPSNAP3A	ENSG00000136783	NIPSNAP3A	False	False
NIPSNAP3B	ENSG00000165028	NIPSNAP3B	False	False
ABCA1	ENSG00000165029	ABCA1	False	False
AL359182.1	ENSG00000226334	AL359182.1	False	False
AL359182.2	ENSG00000230013	AL359182.2	False	False
SLC44A1	ENSG00000070214	SLC44A1	False	False
FSD1L	ENSG00000106701	FSD1L	False	False
AL158070.1	ENSG00000228317	AL158070.1	False	False
FKTN	ENSG00000106692	FKTN	False	False
TAL2	ENSG00000186051	TAL2	False	False
TMEM38B	ENSG00000095209	TMEM38B	False	False
LINC01505	ENSG00000234323	LINC01505	False	True
AL732323.1	ENSG00000225002	AL732323.1	False	False
AL451140.1	ENSG00000229297	AL451140.1	False	False
AL512649.2	ENSG00000237062	AL512649.2	False	False
LINC01505-1	ENSG00000234229	LINC01505	True	True
ZNF462	ENSG00000148143	ZNF462	False	False
AL807761.4	ENSG00000230782	AL807761.4	False	False
AL807761.3	ENSG00000226047	AL807761.3	False	False
RAD23B	ENSG00000119318	RAD23B	False	False
LINC01509	ENSG00000226825	LINC01509	False	False
KLF4	ENSG00000136826	KLF4	False	False
AL353742.1	ENSG00000230030	AL353742.1	False	False
AL358779.1	ENSG00000231678	AL358779.1	False	False
ACTL7B	ENSG00000148156	ACTL7B	False	False
ACTL7A	ENSG00000187003	ACTL7A	False	False
ELP1	ENSG00000070061	ELP1	False	False
FAM206A	ENSG00000119328	FAM206A	False	False
CTNNAL1	ENSG00000119326	CTNNAL1	False	False
TMEM245	ENSG00000106771	TMEM245	False	False
FRRS1L	ENSG00000260230	FRRS1L	False	False
EPB41L4B	ENSG00000095203	EPB41L4B	False	False
PTPN3	ENSG00000070159	PTPN3	False	False
PALM2	ENSG00000243444	PALM2	False	False
AL158829.1	ENSG00000232939	AL158829.1	False	False
PALM2-AKAP2	ENSG00000157654	PALM2-AKAP2	False	False
AKAP2	ENSG00000241978	AKAP2	False	False
C9orf152	ENSG00000188959	C9orf152	False	False
TXN	ENSG00000136810	TXN	False	False
TXNDC8	ENSG00000204193	TXNDC8	False	False
SVEP1	ENSG00000165124	SVEP1	False	False
AL592463.1	ENSG00000232896	AL592463.1	False	False
MUSK	ENSG00000030304	MUSK	False	False
LPAR1	ENSG00000198121	LPAR1	False	False
AL162414.1	ENSG00000227531	AL162414.1	False	False
OR2K2	ENSG00000171133	OR2K2	False	False
ECPAS	ENSG00000136813	ECPAS	False	False
ZNF483	ENSG00000173258	ZNF483	False	False
PTGR1	ENSG00000106853	PTGR1	False	False
AL135787.1	ENSG00000224644	AL135787.1	False	False
DNAJC25	ENSG00000059769	DNAJC25	False	False
DNAJC25-GNG10	ENSG00000244115	DNAJC25-GNG10	False	False
GNG10	ENSG00000242616	GNG10	False	False
C9orf84	ENSG00000165181	C9orf84	False	False
UGCG	ENSG00000148154	UGCG	False	False
SUSD1	ENSG00000106868	SUSD1	False	False
PTBP3	ENSG00000119314	PTBP3	False	False
HSDL2	ENSG00000119471	HSDL2	False	False
C9orf147	ENSG00000230185	C9orf147	False	False
KIAA1958	ENSG00000165185	KIAA1958	False	False
INIP	ENSG00000148153	INIP	False	False
AL390067.1	ENSG00000226609	AL390067.1	False	False
SNX30	ENSG00000148158	SNX30	False	False
SLC46A2	ENSG00000119457	SLC46A2	False	False
AL139041.1	ENSG00000271631	AL139041.1	False	False
ZNF883	ENSG00000285447	ZNF883	False	False
ZFP37	ENSG00000136866	ZFP37	False	False
FAM225B	ENSG00000225684	FAM225B	False	False
FAM225A	ENSG00000231528	FAM225A	False	False
SLC31A2	ENSG00000136867	SLC31A2	False	False
FKBP15	ENSG00000119321	FKBP15	False	False
SLC31A1	ENSG00000136868	SLC31A1	False	False
CDC26	ENSG00000176386	CDC26	False	False
PRPF4	ENSG00000136875	PRPF4	False	False
RNF183	ENSG00000165188	RNF183	False	False
WDR31	ENSG00000148225	WDR31	False	False
BSPRY	ENSG00000119411	BSPRY	False	False
HDHD3	ENSG00000119431	HDHD3	False	False
ALAD	ENSG00000148218	ALAD	False	False
POLE3	ENSG00000148229	POLE3	False	False
C9orf43	ENSG00000157653	C9orf43	False	False
RGS3	ENSG00000138835	RGS3	False	False
AL162727.2	ENSG00000237073	AL162727.2	False	False
AL162727.1	ENSG00000233817	AL162727.1	False	False
AL157702.2	ENSG00000227482	AL157702.2	False	False
ZNF618	ENSG00000157657	ZNF618	False	False
AMBP	ENSG00000106927	AMBP	False	False
KIF12	ENSG00000136883	KIF12	False	False
COL27A1	ENSG00000196739	COL27A1	False	False
ORM1	ENSG00000229314	ORM1	False	False
ORM2	ENSG00000228278	ORM2	False	False
AKNA	ENSG00000106948	AKNA	False	False
AL138895.1	ENSG00000235119	AL138895.1	False	False
WHRN	ENSG00000095397	WHRN	False	False
ATP6V1G1	ENSG00000136888	ATP6V1G1	False	False
TMEM268	ENSG00000157693	TMEM268	False	False
TEX53	ENSG00000230054	TEX53	False	False
TEX48	ENSG00000230601	TEX48	False	False
TNFSF15	ENSG00000181634	TNFSF15	False	False
TNFSF8	ENSG00000106952	TNFSF8	False	False
TNC	ENSG00000041982	TNC	False	False
AL162425.1	ENSG00000236461	AL162425.1	False	False
DEC1	ENSG00000173077	DEC1	False	False
AL355601.1	ENSG00000234692	AL355601.1	False	False
AL691420.1	ENSG00000228714	AL691420.1	False	False
LINC00474	ENSG00000204148	LINC00474	False	False
AL691426.1	ENSG00000228707	AL691426.1	False	False
PAPPA	ENSG00000182752	PAPPA	False	False
PAPPA-AS2	ENSG00000226604	PAPPA-AS2	False	False
AL137024.1	ENSG00000244757	AL137024.1	False	False
PAPPA-AS1	ENSG00000256040	PAPPA-AS1	False	False
ASTN2	ENSG00000148219	ASTN2	False	False
ASTN2-AS1	ENSG00000229105	ASTN2-AS1	False	False
AL133284.1	ENSG00000230894	AL133284.1	False	False
TRIM32	ENSG00000119401	TRIM32	False	False
AL445644.1	ENSG00000233516	AL445644.1	False	False
AL161630.1	ENSG00000233569	AL161630.1	False	False
AL160272.2	ENSG00000285082	AL160272.2	False	False
TLR4	ENSG00000136869	TLR4	False	False
AL160272.1	ENSG00000284977	AL160272.1	False	False
AL354754.1	ENSG00000231901	AL354754.1	False	False
AL355592.1	ENSG00000225050	AL355592.1	False	False
LINC02578	ENSG00000235201	LINC02578	False	False
BRINP1	ENSG00000078725	BRINP1	False	False
AC006288.1	ENSG00000260970	AC006288.1	False	False
LINC01613	ENSG00000261432	LINC01613	False	False
AL441989.1	ENSG00000225960	AL441989.1	False	False
CDK5RAP2	ENSG00000136861	CDK5RAP2	False	False
MEGF9	ENSG00000106780	MEGF9	False	False
FBXW2	ENSG00000119402	FBXW2	False	False
B3GNT10	ENSG00000214654	B3GNT10	False	False
PSMD5	ENSG00000095261	PSMD5	False	False
PHF19	ENSG00000119403	PHF19	False	False
TRAF1	ENSG00000056558	TRAF1	False	False
C5	ENSG00000106804	C5	False	False
CNTRL	ENSG00000119397	CNTRL	False	False
RAB14	ENSG00000119396	RAB14	False	False
GSN	ENSG00000148180	GSN	False	False
AL513122.2	ENSG00000239593	AL513122.2	False	False
GSN-AS1	ENSG00000235865	GSN-AS1	False	False
STOM	ENSG00000148175	STOM	False	False
AL359644.1	ENSG00000227355	AL359644.1	False	False
DAB2IP	ENSG00000136848	DAB2IP	False	False
AL357936.1	ENSG00000229854	AL357936.1	False	False
TTLL11	ENSG00000175764	TTLL11	False	False
TTLL11-IT1	ENSG00000237548	TTLL11-IT1	False	False
NDUFA8	ENSG00000119421	NDUFA8	False	False
MORN5	ENSG00000185681	MORN5	False	False
LHX6	ENSG00000106852	LHX6	False	False
RBM18	ENSG00000119446	RBM18	False	False
MRRF	ENSG00000148187	MRRF	False	False
PTGS1	ENSG00000095303	PTGS1	False	False
AL359636.3	ENSG00000233616	AL359636.3	False	False
AL359636.1	ENSG00000229245	AL359636.1	False	False
AL359636.2	ENSG00000231465	AL359636.2	False	False
OR1J1	ENSG00000136834	OR1J1	False	False
OR1J2	ENSG00000197233	OR1J2	False	False
OR1J4	ENSG00000239590	OR1J4	False	False
OR1N1	ENSG00000171505	OR1N1	False	False
OR1N2	ENSG00000171501	OR1N2	False	False
OR1L8	ENSG00000171496	OR1L8	False	False
AL162254.1	ENSG00000234156	AL162254.1	False	False
OR1Q1	ENSG00000165202	OR1Q1	False	False
OR1B1	ENSG00000280094	OR1B1	False	False
OR1L1	ENSG00000173679	OR1L1	False	False
OR1L3	ENSG00000171481	OR1L3	False	False
OR1L4	ENSG00000136939	OR1L4	False	False
OR1L6	ENSG00000171459	OR1L6	False	False
OR5C1	ENSG00000148215	OR5C1	False	False
PDCL	ENSG00000136940	PDCL	False	False
OR1K1	ENSG00000165204	OR1K1	False	False
RC3H2	ENSG00000056586	RC3H2	False	False
ZBTB6	ENSG00000186130	ZBTB6	False	False
ZBTB26	ENSG00000171448	ZBTB26	False	False
RABGAP1	ENSG00000011454	RABGAP1	False	False
GPR21	ENSG00000188394	GPR21	False	False
STRBP	ENSG00000165209	STRBP	False	False
CRB2	ENSG00000148204	CRB2	False	False
DENND1A	ENSG00000119522	DENND1A	False	False
AL445489.1	ENSG00000237336	AL445489.1	False	False
AL390774.2	ENSG00000230826	AL390774.2	False	False
LHX2	ENSG00000106689	LHX2	False	False
AC006450.3	ENSG00000236668	AC006450.3	False	False
AC006450.2	ENSG00000234921	AC006450.2	False	False
NEK6	ENSG00000119408	NEK6	False	False
AL162724.2	ENSG00000235204	AL162724.2	False	False
PSMB7	ENSG00000136930	PSMB7	False	False
ADGRD2	ENSG00000180264	ADGRD2	False	False
NR5A1	ENSG00000136931	NR5A1	False	False
AL354979.1	ENSG00000231149	AL354979.1	False	False
NR6A1	ENSG00000148200	NR6A1	False	False
MIR181A2HG	ENSG00000224020	MIR181A2HG	False	False
AL354928.1	ENSG00000236643	AL354928.1	False	False
OLFML2A	ENSG00000185585	OLFML2A	False	False
WDR38	ENSG00000136918	WDR38	False	False
RPL35	ENSG00000136942	RPL35	False	False
ARPC5L	ENSG00000136950	ARPC5L	False	False
GOLGA1	ENSG00000136935	GOLGA1	False	False
SCAI	ENSG00000173611	SCAI	False	False
PPP6C	ENSG00000119414	PPP6C	False	False
RABEPK	ENSG00000136933	RABEPK	False	False
HSPA5	ENSG00000044574	HSPA5	False	False
AL354710.2	ENSG00000239705	AL354710.2	False	False
GAPVD1	ENSG00000165219	GAPVD1	False	False
MAPKAP1	ENSG00000119487	MAPKAP1	False	False
AL162584.1	ENSG00000227068	AL162584.1	False	False
PBX3	ENSG00000167081	PBX3	False	False
AL589923.1	ENSG00000232413	AL589923.1	False	False
AL162391.1	ENSG00000228392	AL162391.1	False	False
MVB12B	ENSG00000196814	MVB12B	False	False
AL356309.2	ENSG00000233721	AL356309.2	False	False
AL356309.1	ENSG00000226078	AL356309.1	False	False
AL161908.1	ENSG00000224842	AL161908.1	False	False
LMX1B	ENSG00000136944	LMX1B	False	False
ZBTB43	ENSG00000169155	ZBTB43	False	False
ZBTB34	ENSG00000177125	ZBTB34	False	False
RALGPS1	ENSG00000136828	RALGPS1	False	False
ANGPTL2	ENSG00000136859	ANGPTL2	False	False
AL450263.1	ENSG00000228487	AL450263.1	False	False
GARNL3	ENSG00000136895	GARNL3	False	False
SLC2A8	ENSG00000136856	SLC2A8	False	False
ZNF79	ENSG00000196152	ZNF79	False	False
RPL12	ENSG00000197958	RPL12	False	False
LRSAM1	ENSG00000148356	LRSAM1	False	False
FAM129B	ENSG00000136830	FAM129B	False	False
STXBP1	ENSG00000136854	STXBP1	False	False
AL162426.1	ENSG00000279571	AL162426.1	False	False
PTRH1	ENSG00000187024	PTRH1	False	False
CFAP157	ENSG00000160401	CFAP157	False	False
TTC16	ENSG00000167094	TTC16	False	False
TOR2A	ENSG00000160404	TOR2A	False	False
SH2D3C	ENSG00000095370	SH2D3C	False	False
CDK9	ENSG00000136807	CDK9	False	False
FPGS	ENSG00000136877	FPGS	False	False
ENG	ENSG00000106991	ENG	False	False
AL162586.1	ENSG00000225032	AL162586.1	False	False
AK1	ENSG00000106992	AK1	False	False
AL157935.2	ENSG00000257524	AL157935.2	False	False
ST6GALNAC6	ENSG00000160408	ST6GALNAC6	False	False
ST6GALNAC4	ENSG00000136840	ST6GALNAC4	False	False
PIP5KL1	ENSG00000167103	PIP5KL1	False	False
AL157935.1	ENSG00000227218	AL157935.1	False	False
DPM2	ENSG00000136908	DPM2	False	False
FAM102A	ENSG00000167106	FAM102A	False	False
AL360268.2	ENSG00000230848	AL360268.2	False	False
NAIF1	ENSG00000171169	NAIF1	False	False
SLC25A25	ENSG00000148339	SLC25A25	False	False
AL360268.1	ENSG00000230536	AL360268.1	False	False
SLC25A25-AS1	ENSG00000234771	SLC25A25-AS1	False	False
PTGES2	ENSG00000148334	PTGES2	False	False
AL590708.1	ENSG00000232850	AL590708.1	False	False
LCN2	ENSG00000148346	LCN2	False	False
C9orf16	ENSG00000171159	C9orf16	False	False
CIZ1	ENSG00000148337	CIZ1	False	False
DNM1	ENSG00000106976	DNM1	False	False
GOLGA2	ENSG00000167110	GOLGA2	False	False
SWI5	ENSG00000175854	SWI5	False	False
TRUB2	ENSG00000167112	TRUB2	False	False
AL359091.4	ENSG00000272696	AL359091.4	False	False
COQ4	ENSG00000167113	COQ4	False	False
SLC27A4	ENSG00000167114	SLC27A4	False	False
URM1	ENSG00000167118	URM1	False	False
AL359091.3	ENSG00000272593	AL359091.3	False	False
AL359091.1	ENSG00000207955	AL359091.1	False	False
CERCAM	ENSG00000167123	CERCAM	False	False
ODF2	ENSG00000136811	ODF2	False	False
ODF2-AS1	ENSG00000225951	ODF2-AS1	False	False
GLE1	ENSG00000119392	GLE1	False	False
AL356481.1	ENSG00000228395	AL356481.1	False	False
SPTAN1	ENSG00000197694	SPTAN1	False	False
AL356481.3	ENSG00000280758	AL356481.3	False	False
WDR34	ENSG00000119333	WDR34	False	False
HMGA1P4	ENSG00000234705	HMGA1P4	False	False
SET	ENSG00000119335	SET	False	False
PKN3	ENSG00000160447	PKN3	False	False
ZDHHC12	ENSG00000160446	ZDHHC12	False	False
AL441992.1	ENSG00000223478	AL441992.1	False	False
ZER1	ENSG00000160445	ZER1	False	False
TBC1D13	ENSG00000107021	TBC1D13	False	False
ENDOG	ENSG00000167136	ENDOG	False	False
SPOUT1	ENSG00000198917	SPOUT1	False	False
KYAT1	ENSG00000171097	KYAT1	False	False
LRRC8A	ENSG00000136802	LRRC8A	False	False
PHYHD1	ENSG00000175287	PHYHD1	False	False
AL672142.1	ENSG00000251184	AL672142.1	False	False
DOLK	ENSG00000175283	DOLK	False	False
NUP188	ENSG00000095319	NUP188	False	False
AL592211.1	ENSG00000267834	AL592211.1	False	False
SH3GLB2	ENSG00000148341	SH3GLB2	False	False
MIGA2	ENSG00000148343	MIGA2	False	False
DOLPP1	ENSG00000167130	DOLPP1	False	False
CRAT	ENSG00000095321	CRAT	False	False
AL158151.2	ENSG00000234055	AL158151.2	False	False
PTPA	ENSG00000119383	PTPA	False	False
AL158151.4	ENSG00000268707	AL158151.4	False	False
IER5L	ENSG00000188483	IER5L	False	False
AL158151.3	ENSG00000268050	AL158151.3	False	False
AL158151.1	ENSG00000204055	AL158151.1	False	False
AL161785.2	ENSG00000235007	AL161785.2	False	False
AL161785.3	ENSG00000241084	AL161785.3	False	False
AL161785.1	ENSG00000224307	AL161785.1	False	False
C9orf106	ENSG00000179082	C9orf106	False	False
AL353803.5	ENSG00000268615	AL353803.5	False	False
LINC01503	ENSG00000233901	LINC01503	False	False
AL353803.2	ENSG00000230676	AL353803.2	False	False
AL353803.1	ENSG00000226355	AL353803.1	False	False
AL353803.4	ENSG00000261334	AL353803.4	False	False
AL391056.1	ENSG00000227619	AL391056.1	False	False
NTMT1	ENSG00000148335	NTMT1	False	False
C9orf50	ENSG00000179058	C9orf50	False	False
ASB6	ENSG00000148331	ASB6	False	False
AL590369.1	ENSG00000234789	AL590369.1	False	False
PRRX2	ENSG00000167157	PRRX2	False	False
PRRX2-AS1	ENSG00000236024	PRRX2-AS1	False	False
PTGES	ENSG00000148344	PTGES	False	False
TOR1B	ENSG00000136816	TOR1B	False	False
TOR1A	ENSG00000136827	TOR1A	False	False
C9orf78	ENSG00000136819	C9orf78	False	False
USP20	ENSG00000136878	USP20	False	False
FNBP1	ENSG00000187239	FNBP1	False	False
AL158207.2	ENSG00000230684	AL158207.2	False	False
AL136141.1	ENSG00000270755	AL136141.1	False	False
GPR107	ENSG00000148358	GPR107	False	False
AL360004.1	ENSG00000196979	AL360004.1	False	False
NCS1	ENSG00000107130	NCS1	False	False
HMCN2	ENSG00000148357	HMCN2	False	False
ASS1	ENSG00000130707	ASS1	False	False
FUBP3	ENSG00000107164	FUBP3	False	False
PRDM12	ENSG00000130711	PRDM12	False	False
EXOSC2	ENSG00000130713	EXOSC2	False	False
ABL1	ENSG00000097007	ABL1	False	False
QRFP	ENSG00000188710	QRFP	False	False
FIBCD1	ENSG00000130720	FIBCD1	False	False
AL161733.1	ENSG00000236658	AL161733.1	False	False
LAMC3	ENSG00000050555	LAMC3	False	False
AIF1L	ENSG00000126878	AIF1L	False	False
NUP214	ENSG00000126883	NUP214	False	False
AL157938.2	ENSG00000236986	AL157938.2	False	False
AL157938.3	ENSG00000246851	AL157938.3	False	False
FAM78A	ENSG00000126882	FAM78A	False	False
PLPP7	ENSG00000160539	PLPP7	False	False
PRRC2B	ENSG00000130723	PRRC2B	False	False
AL358781.1	ENSG00000176868	AL358781.1	False	False
POMT1	ENSG00000130714	POMT1	False	False
AL358781.2	ENSG00000230289	AL358781.2	False	False
UCK1	ENSG00000130717	UCK1	False	False
PRRT1B	ENSG00000283526	PRRT1B	False	False
RAPGEF1	ENSG00000107263	RAPGEF1	False	False
AL160271.1	ENSG00000236687	AL160271.1	False	False
MED27	ENSG00000160563	MED27	False	False
NTNG2	ENSG00000196358	NTNG2	False	False
SETX	ENSG00000107290	SETX	False	False
TTF1	ENSG00000125482	TTF1	False	False
CFAP77	ENSG00000188523	CFAP77	False	False
BARHL1	ENSG00000125492	BARHL1	False	False
DDX31	ENSG00000125485	DDX31	False	False
GTF3C4	ENSG00000125484	GTF3C4	False	False
AK8	ENSG00000165695	AK8	False	False
SPACA9	ENSG00000165698	SPACA9	False	False
TSC1	ENSG00000165699	TSC1	False	False
GFI1B	ENSG00000165702	GFI1B	False	False
GTF3C5	ENSG00000148308	GTF3C5	False	False
CEL	ENSG00000170835	CEL	False	False
RALGDS	ENSG00000160271	RALGDS	False	False
AL162417.1	ENSG00000285245	AL162417.1	False	False
GBGT1	ENSG00000148288	GBGT1	False	False
OBP2B	ENSG00000171102	OBP2B	False	False
ABO	ENSG00000175164	ABO	False	False
SURF6	ENSG00000148296	SURF6	False	False
MED22	ENSG00000148297	MED22	False	False
RPL7A	ENSG00000148303	RPL7A	False	False
SURF1	ENSG00000148290	SURF1	False	False
SURF2	ENSG00000148291	SURF2	False	False
SURF4	ENSG00000148248	SURF4	False	False
STKLD1	ENSG00000198870	STKLD1	False	False
REXO4	ENSG00000148300	REXO4	False	False
ADAMTS13	ENSG00000160323	ADAMTS13	False	False
CACFD1	ENSG00000160325	CACFD1	False	False
SLC2A6	ENSG00000160326	SLC2A6	False	False
MYMK	ENSG00000187616	MYMK	False	False
ADAMTSL2	ENSG00000197859	ADAMTSL2	False	False
FAM163B	ENSG00000196990	FAM163B	False	False
AC002101.1	ENSG00000261018	AC002101.1	False	False
DBH	ENSG00000123454	DBH	False	False
DBH-AS1	ENSG00000225756	DBH-AS1	False	False
SARDH	ENSG00000123453	SARDH	False	False
VAV2	ENSG00000160293	VAV2	False	False
BRD3OS	ENSG00000235106	BRD3OS	False	False
