gene	Fetal	Placenta	Adult	marker
MTG2	0.023412542730797084	0.35724369894747826	0.6193437583217246	
KCNQ1	0.02363931471037953	0.02363931471037953	0.9527213705792409	
TAF10	0.03446164899598511	0.03446164899598511	0.9310767020080297	
CLIP1	0.011849709673598377	0.7155254743501477	0.27262481597625404	
METAP1	0.6284288068230516	0.34245214337077695	0.029119049806171485	
CCDC47	0.015212440511316103	0.5190028311177005	0.46578472837098345	
DNM2	0.018469426108966958	0.33441385603216567	0.6471167178588674	
THOC6	0.2976033000074442	0.6864013495738731	0.01599535041868273	
LRRC59	0.017317688015321495	0.5349593138139828	0.4477229981706957	
MBNL3	0.011011899169090292	0.6825582293006421	0.30642987153026763	
FBXL19-AS1	0.009343484821456149	0.4523255819940619	0.5383309331844818	
ZNF667-AS1	0.9629616422361494	0.018519178881925287	0.018519178881925287	
HOXA4	0.9398329984262365	0.030083500786881746	0.030083500786881746	
AC023043.1	0.024783439075580525	0.024783439075580525	0.9504331218488389	
P4HTM	0.9021403173638473	0.04892984131807631	0.04892984131807631	
ARRDC3-AS1	0.017441637507549557	0.017441637507549557	0.9651167249849009	
STAP2	0.016451500568876818	0.3653717603362697	0.6181767390948534	
CERS5	0.33574512231667153	0.6481194717081474	0.016135405975180966	
BRI3BP	0.018121206423718866	0.24730120553666796	0.734577588039613	
MYH14	0.023949977424794145	0.023949977424794145	0.9521000451504117	
ZNF668	0.021762031025890208	0.1821264976068633	0.7961114713672465	
ZDHHC18	0.020558225991963695	0.020558225991963695	0.9588835480160726	
DHTKD1	0.03698881141278251	0.03698881141278251	0.9260223771744349	
KIFC2	0.022611791744007247	0.25288160311966545	0.7245066051363274	
CAPN1	0.015951424556658225	0.4726898392500783	0.5113587361932634	
IRF2BP2	0.9214193974207836	0.03929030128960818	0.03929030128960818	
S100A11	0.29912784734758713	0.686687613950876	0.01418453870153686	
ZSCAN2	0.929032123647108	0.03548393817644596	0.03548393817644596	
CYP26B1	0.009708737864077669	0.009708737864077669	0.9805825242718447	
EFCAB7	0.9311385466056563	0.03443072669717182	0.03443072669717182	
ZCCHC4	0.8837373678548914	0.07738692747441124	0.038875704670697335	
SEMA6A	0.21240216355805194	0.7782802739113106	0.009317562530637287	
AFAP1L2	0.015604087802891917	0.015604087802891917	0.9687918243942162	
NSUN7	0.6821405111350411	0.28676546449573304	0.031094024369225835	
ZNF717	0.9200379176724333	0.03998104116378337	0.03998104116378337	
TNIP2	0.01721081467449167	0.4840972199864405	0.4986919653390678	
LLGL2	0.01857258168628334	0.38247620100924296	0.5989512173044736	
CWC15	0.8889457038694751	0.055527148065262405	0.055527148065262405	
CA8	0.9453244740564799	0.027337762971760028	0.027337762971760028	
PPP2R5B	0.01931504457943112	0.01931504457943112	0.9613699108411379	
RNF2	0.5631943863648494	0.41164533707781786	0.025160276557332634	
RNASE6	0.9300232685364291	0.03498836573178541	0.03498836573178541	
SERINC2	0.008171783664591509	0.63995104571591	0.35187717061949847	
PCDH1	0.012890951411777981	0.5608614756901092	0.42624757289811266	
ARHGAP26	0.03402053831492924	0.03402053831492924	0.9319589233701414	
ST6GALNAC6	0.01498863535880452	0.01498863535880452	0.970022729282391	
DHCR7	0.9219357102856619	0.03903214485716901	0.03903214485716901	
AC004951.1	0.024152365783114783	0.1399893598870811	0.8358582743298041	
PATZ1	0.9422480231579805	0.02887598842100972	0.02887598842100972	
DANT2	0.02264698672411447	0.02264698672411447	0.9547060265517711	
AOAH	0.009708737864077669	0.009708737864077669	0.9805825242718447	
EFNA1	0.49225860859716286	0.4980066613474124	0.009734730055424858	
GAREM1	0.022834521178477396	0.2885729121516813	0.6885925666698414	
ZNF334	0.9521832549213325	0.023908372539333707	0.023908372539333707	
FADS1	0.9588352925957886	0.020582353702105694	0.020582353702105694	
PADI2	0.023884209380084957	0.023884209380084957	0.9522315812398301	
SLCO2B1	0.9276739823168002	0.03616300884159987	0.03616300884159987	
HSD17B8	0.9245652711037299	0.037717364448135074	0.037717364448135074	
COX6B1	0.03655396418704766	0.03655396418704766	0.9268920716259046	
GNG7	0.012645905956312445	0.012645905956312445	0.9747081880873751	
C17orf100	0.9332660221516782	0.03336698892416088	0.03336698892416088	
PDGFRA	0.9679342595879055	0.016032870206047236	0.016032870206047236	
RPL37A	0.9030743974179337	0.048462801291033086	0.048462801291033086	
GAN	0.019908450609022597	0.43258468815987694	0.5475068612311004	
NOL12	0.018095234168080107	0.2130871688203658	0.768817597011554	
CD9	0.030358406846293408	0.12525926877832588	0.8443823243753807	
FAM85B	0.949406564136777	0.025296717931611472	0.025296717931611472	
TLE1	0.01433336888615821	0.5206179001816003	0.4650487309322416	
AGAP1	0.01342684518481682	0.4984471140042905	0.4881260408108926	
RPF2	0.9199879843822716	0.040006007808864194	0.040006007808864194	
B4GALT4	0.4736778440281485	0.5095549842270204	0.016767171744831045	
CDPF1	0.9338741602002463	0.03306291989987684	0.03306291989987684	
TNKS1BP1	0.027646600367552676	0.027646600367552676	0.9447067992648946	
CACNA2D1	0.9579670787446188	0.02101646062769059	0.02101646062769059	
ZNF710-AS1	0.0118064776885981	0.05532967455467592	0.9328638477567259	
CFAP20	0.43311824032666646	0.5420294517061703	0.02485230796716318	
THSD4	0.02844356034237313	0.02844356034237313	0.9431128793152537	
PTPN2	0.8900173732091576	0.05499131339542111	0.05499131339542111	
AC093525.7	0.019432170629158578	0.019432170629158578	0.9611356587416828	
C11orf65	0.9416068170017816	0.02919659149910915	0.02919659149910915	
SORBS2	0.9206827586613411	0.03965862066932945	0.03965862066932945	
NAA40	0.016124669582927142	0.5598627371741763	0.4240125932428965	
NCLN	0.026053267611274616	0.1313751032647642	0.8425716291239611	
MEST	0.8986160542417979	0.050691972879101016	0.050691972879101016	
AP003068.2	0.012766048652925062	0.012766048652925062	0.9744679026941498	
GNLY	0.01049985471910049	0.01049985471910049	0.979000290561799	
SLC25A21-AS1	0.9483692210713532	0.025815389464323376	0.025815389464323376	
DAP	0.016188061535162654	0.6471103171190776	0.3367016213457597	
PTGR1	0.9212633037072196	0.039368348146390175	0.039368348146390175	
ANKRD44	0.02213527399937692	0.02213527399937692	0.9557294520012461	
FNIP2	0.9183817672114765	0.040809116394261755	0.040809116394261755	
LRP12	0.01571546667849498	0.01571546667849498	0.96856906664301	
RASSF3	0.025606963566852204	0.025606963566852204	0.9487860728662956	
RALGAPB	0.03918002998980312	0.03918002998980312	0.9216399400203937	
ADIPOR2	0.022348467609289286	0.27804353045383773	0.6996080019368729	
ZNF778	0.024422764355179795	0.04703079425333471	0.9285464413914856	
AFDN-DT	0.9338847888574213	0.033057605571289304	0.033057605571289304	
POP1	0.01423249218241593	0.01423249218241593	0.9715350156351681	
BCL9	0.9302168927954779	0.03489155360226101	0.03489155360226101	
DAAM2	0.9616437318186742	0.019178134090662838	0.019178134090662838	
CDK1	0.3488378951384919	0.6439087157788029	0.007253389082705263	
ASAP1	0.7260382601688475	0.24528592702798382	0.02867581280316855	
TMSB10	0.02312717757661817	0.4191757537388496	0.5576970686845322	
OAS3	0.021540433354812694	0.021540433354812694	0.9569191332903746	
USP46	0.023865986972649286	0.023865986972649286	0.9522680260547014	
EXPH5	0.007162179715503031	0.7233801512658061	0.2694576690186907	
MCUB	0.015629238850866006	0.2835444340166582	0.7008263271324758	
GPAT3	0.0203510791658488	0.0203510791658488	0.9592978416683023	
C12orf73	0.9071868914395761	0.04640655428021192	0.04640655428021192	
CRELD1	0.9045894890553252	0.047705255472337345	0.047705255472337345	
TTC28	0.9471314651040358	0.026434267447982076	0.026434267447982076	
SLC17A5	0.9155267267659402	0.042236636617029866	0.042236636617029866	
GDPD3	0.00896780750449606	0.4253351114378231	0.5656970810576809	
STC1	0.970262809557826	0.014868595221086994	0.014868595221086994	
KIAA1109	0.0386371718590176	0.0386371718590176	0.9227256562819648	
TMEM220-AS1	0.9287505323788311	0.03562473381058444	0.03562473381058444	
WASF3	0.9669927390148026	0.01650363049259866	0.01650363049259866	
NAGS	0.635405980050021	0.34572565459786253	0.018868365352116407	
RTN1	0.9679055009239719	0.016047249538014022	0.016047249538014022	
MPZ	0.9408010926388908	0.029599453680554586	0.029599453680554586	
AC099489.1	0.009708737864077669	0.009708737864077669	0.9805825242718447	
AC008906.1	0.009936746128991139	0.17479928609661627	0.8152639677743926	
MTIF2	0.03233827048382781	0.03233827048382781	0.9353234590323443	
HS2ST1	0.8959866969912225	0.0520066515043887	0.0520066515043887	
ZIK1	0.9625494858538716	0.018725257073064182	0.018725257073064182	
SNX2	0.9147230255865137	0.042638487206743104	0.042638487206743104	
CYB561	0.017676044645468646	0.4519697544589746	0.5303542008955568	
SH3BGRL3	0.020634008250681332	0.020634008250681332	0.9587319834986373	
NPL	0.9427518309559666	0.028624084522016674	0.028624084522016674	
PDE4A	0.019659444128123645	0.019659444128123645	0.9606811117437528	
ZMPSTE24	0.029361744565407414	0.14373114407543688	0.8269071113591557	
CCDC88C	0.041426515119322584	0.041426515119322584	0.9171469697613549	
CDK14	0.9655559200162073	0.017222039991896376	0.017222039991896376	
ZNF407	0.020248346856717152	0.31900902001840764	0.6607426331248751	
GAREM2	0.016249584100067705	0.016249584100067705	0.9675008317998646	
DTX3L	0.035999887992668914	0.035999887992668914	0.9280002240146621	
SWI5	0.611527241406979	0.3530287887778618	0.035443969815159265	
TMEM182	0.49964252160410444	0.48035591516580123	0.020001563230094332	
MIER3	0.021113106238499973	0.04455528905939261	0.9343316047021074	
CDON	0.9324080443414692	0.033795977829265404	0.033795977829265404	
AC020765.2	0.9312423352231276	0.03437883238843617	0.03437883238843617	
C3orf33	0.9300187808775198	0.03499060956124006	0.03499060956124006	
ATAD3B	0.010960036871072503	0.48710667460533463	0.5019332885235929	
CC2D2A	0.9502656030234593	0.024867198488270344	0.024867198488270344	
F8A1	0.014800628754917824	0.014800628754917824	0.9703987424901643	
MCTP2	0.04752135493758088	0.04752135493758088	0.9049572901248383	
OCLN	0.428028778675078	0.5472095524769003	0.02476166884802174	
ZBTB8OS	0.028405629851779305	0.30746217748417326	0.6641321926640474	
DISC1	0.011498546789244724	0.011498546789244724	0.9770029064215106	
RILP	0.024241928257993237	0.024241928257993237	0.9515161434840135	
RPL36A	0.9388148406709423	0.030592579664528805	0.030592579664528805	
RPS6KL1	0.017905363145406535	0.017905363145406535	0.964189273709187	
TMEM104	0.025651638637567496	0.025651638637567496	0.9486967227248649	
FBXL18	0.010576499351271203	0.379258199764553	0.6101653008841758	
TCP11L1	0.01677465088010881	0.23547623139069188	0.7477491177291993	
SESTD1	0.9243909267424277	0.03780453662878612	0.03780453662878612	
BOK	0.020666536059779857	0.020666536059779857	0.9586669278804403	
GDAP1	0.9232419375111706	0.0383790312444147	0.0383790312444147	
LINC01091	0.2589325023142484	0.7337824325021676	0.0072850651835840215	
FLVCR2	0.009406787186737283	0.5471560084037059	0.4434372044095568	
FAM102A	0.015375365247260072	0.015375365247260072	0.9692492695054798	
FAM234B	0.4776061961416551	0.5125522951162743	0.00984150874207066	
FAM120A	0.014894733799591853	0.45150139162319264	0.5336038745772155	
BCO2	0.026142358423361902	0.026142358423361902	0.9477152831532761	
SUPT4H1	0.8964355413698033	0.05178222931509833	0.05178222931509833	
DCP1A	0.47392661686103044	0.4980540903859183	0.028019292753051168	
PRPS1	0.933828913544238	0.03308554322788097	0.03308554322788097	
TARS	0.03361113471952303	0.03361113471952303	0.9327777305609539	
SEC14L2	0.9473317825418948	0.026334108729052577	0.026334108729052577	
BICC1	0.9531660909675567	0.02341695451622162	0.02341695451622162	
SMC5	0.01566219581421276	0.5570898663064612	0.42724793787932597	
MED30	0.8948998927366302	0.052550053631684884	0.052550053631684884	
BECN1	0.04328520917772721	0.04328520917772721	0.9134295816445456	
FCHO2	0.04298381382302021	0.04298381382302021	0.9140323723539596	
KIF21B	0.013268342527299111	0.013268342527299111	0.9734633149454017	
ABCG1	0.011448415961827668	0.011448415961827668	0.9771031680763447	
TRMT112	0.8563410523539509	0.10159034423176706	0.04206860341428207	
MRPL50	0.9164926200909761	0.041753689954511904	0.041753689954511904	
ALAS1	0.014196961276669248	0.48452390396609013	0.5012791347572407	
FAM160A1	0.014078692920630008	0.5014551898882087	0.48446611719116134	
FRYL	0.02939598094200068	0.20709594503128678	0.7635080740267126	
THAP3	0.9089852770304452	0.045507361484777346	0.045507361484777346	
EFNB1	0.01243463554171797	0.5529732041928281	0.43459216026545383	
DCP1B	0.9076580674060277	0.0461709662969861	0.0461709662969861	
RNF207	0.009125258115165943	0.6578533437389037	0.33302139814593024	
UQCR11	0.023273884344831967	0.32067176153349797	0.65605435412167	
GCA	0.8921894914347288	0.053905254282635554	0.053905254282635554	
MCCC2	0.019087501334170566	0.49154601908750295	0.4893664795783266	
CANT1	0.01187137957957406	0.6284787603099913	0.35964986011043476	
RPP30	0.650620258257465	0.3149392920124776	0.034440449730057415	
ZNF135	0.9440189983548609	0.027990500822569524	0.027990500822569524	
BICDL1	0.015895938241604637	0.015895938241604637	0.9682081235167906	
RIMKLA	0.0074252524974716015	0.6005008194709562	0.3920739280315721	
ANP32B	0.38375791876466625	0.5975589657928089	0.01868311544252492	
B4GAT1	0.9288167011724814	0.03559164941375926	0.03559164941375926	
ZNF233	0.9499097442862479	0.025045127856876064	0.025045127856876064	
PTCH1	0.9301284343576248	0.034935782821187575	0.034935782821187575	
AKT1	0.016762494019972075	0.4858529822272597	0.4973845237527682	
PNRC1	0.9250769788989399	0.03746151055053	0.03746151055053	
SPATA17	0.9458826853121285	0.027058657343935717	0.027058657343935717	
TXNDC12	0.6872851858390492	0.27517721958365343	0.03753759457729746	
TMEM218	0.9120889269300251	0.043955536534987426	0.043955536534987426	
NSL1	0.8920970979008446	0.053951451049577666	0.053951451049577666	
AC073957.3	0.011801830913880049	0.3161292065634399	0.6720689625226801	
ZNF431	0.8559437355543247	0.10826288717621653	0.03579337726945868	
ARHGEF3	0.019860385186137194	0.3162308209376343	0.6639087938762286	
ACACB	0.02558052649785952	0.02558052649785952	0.948838947004281	
CNN3	0.0218121554150465	0.0218121554150465	0.956375689169907	
HCG18	0.04062219008596609	0.04062219008596609	0.9187556198280679	
MIEN1	0.03824759149807518	0.03824759149807518	0.9235048170038496	
AC102953.2	0.015463209270595014	0.1631752068976271	0.8213615838317778	
DGKZ	0.011207387047738927	0.6537301401410269	0.33506247281123414	
MIR4435-2HG	0.009708737864077669	0.009708737864077669	0.9805825242718447	
PPID	0.6805102802718274	0.28791621218589425	0.031573507542278396	
SAMD1	0.02794910523074895	0.02794910523074895	0.9441017895385021	
SLC9A8	0.024139560257136823	0.024139560257136823	0.9517208794857264	
OSBPL5	0.02932672462797765	0.02932672462797765	0.9413465507440446	
WWTR1	0.8410293056382455	0.14372063518324285	0.015250059178511724	
SREK1IP1	0.9109269257827761	0.04453653710861189	0.04453653710861189	
SLC15A1	0.9718607456031954	0.014069627198402325	0.014069627198402325	
SCNN1A	0.015392384935916971	0.015392384935916971	0.969215230128166	
PTGDR	0.9444267487014654	0.027786625649267302	0.027786625649267302	
FOXP2	0.9046815219496845	0.04765923902515767	0.04765923902515767	
PPP1R36	0.02126847760440976	0.24465633352039398	0.7340751888751963	
ADRA2A	0.015975127291879238	0.015975127291879238	0.9680497454162414	
RMC1	0.026947272735246924	0.026947272735246924	0.9461054545295061	
SYNJ1	0.015514616374917387	0.5008817239824754	0.4836036596426072	
ASB6	0.026027702705133313	0.2669884050175074	0.7069838922773592	
SLC35A4	0.033875902028036066	0.033875902028036066	0.9322481959439278	
DLAT	0.019191316086610465	0.46440622128022013	0.5164024626331694	
ZNF230	0.9366137943860335	0.03169310280698321	0.03169310280698321	
CELF2	0.020145902004749312	0.020145902004749312	0.9597081959905014	
ZFAND1	0.8958480054624924	0.05207599726875372	0.05207599726875372	
STIMATE	0.016066326882779067	0.016066326882779067	0.9678673462344418	
PLXNC1	0.9463696650167511	0.026815167491624433	0.026815167491624433	
CEBPA	0.2432646633069758	0.7478825695571909	0.008852767135833332	
MSRB3	0.9663111701318077	0.016844414934096125	0.016844414934096125	
LINC01088	0.009708737864077669	0.009708737864077669	0.9805825242718447	
KMT2C	0.013075725622324749	0.7125125163253648	0.2744117580523104	
MFSD4A	0.0242220827987611	0.0242220827987611	0.9515558344024777	
GORASP1	0.01957664314522832	0.4762438964892932	0.5041794603654786	
METTL6	0.5590510958699708	0.4149943748290813	0.02595452930094776	
RPL31	0.6471887578686103	0.3165135896796677	0.03629765245172198	
TUSC2	0.027435753732895876	0.2382596381055464	0.7343046081615577	
PHLDB1	0.03384176833435032	0.03384176833435032	0.9323164633312992	
TECR	0.23328830223667418	0.7554762233565817	0.01123547440674419	
PXMP2	0.027224693981605527	0.027224693981605527	0.9455506120367889	
AFAP1	0.018699615637619908	0.4637931914499211	0.5175071929124591	
EVI5L	0.011428086628639894	0.4716939577763363	0.5168779555950238	
ZNF830	0.8868110739737651	0.05659446301311741	0.05659446301311741	
HMGN1	0.3326150534555433	0.6481053134710277	0.019279633073428983	
SYNE1	0.9524434437919896	0.02377827810400518	0.02377827810400518	
CCDC17	0.011281736394112845	0.011281736394112845	0.9774365272117743	
CKS1B	0.26594321134208415	0.7219024734804786	0.012154315177437154	
ZNF442	0.9386062968255352	0.030696851587232368	0.030696851587232368	
AP5S1	0.01939661580804865	0.3171029701908445	0.6635004140011069	
CAMK2G	0.00928643306988776	0.7156134695152728	0.2751000974148394	
WDR1	0.03196030628032022	0.1849357233098303	0.7831039704098495	
CTR9	0.5769286521192587	0.39245489682099916	0.03061645105974213	
FLNB	0.016720938193965237	0.4184711865259596	0.5648078752800753	
PPARA	0.03320120207454168	0.03320120207454168	0.9335975958509166	
CTDP1	0.02845189545946053	0.02845189545946053	0.9430962090810789	
NPDC1	0.02181172772209954	0.02181172772209954	0.9563765445558009	
TERF2IP	0.9092462115901001	0.045376894204949926	0.045376894204949926	
DSG2	0.008710093065377658	0.7930758362568248	0.19821407067779748	
CYC1	0.020985321561144177	0.3302740120479204	0.6487406663909355	
ZNF106	0.03494742147963868	0.03494742147963868	0.9301051570407226	
INPPL1	0.012421311444527081	0.5803322894609781	0.4072463990944947	
POLR2J2	0.013977045447397569	0.06945009266566546	0.916572861886937	
AC007384.1	0.009708737864077669	0.009708737864077669	0.9805825242718447	
DDX60	0.012663432586924546	0.12839002832399102	0.8589465390890845	
AAGAB	0.03682471605433752	0.03682471605433752	0.9263505678913249	
LINC01550	0.009708737864077669	0.009708737864077669	0.9805825242718447	
IFT172	0.02719626283145787	0.02719626283145787	0.9456074743370843	
POLG	0.023067440837480243	0.2851006259278643	0.6918319332346555	
ICMT	0.013357497158329673	0.4482596485347643	0.538382854306906	
GOLGA6L9	0.025527460534029513	0.025527460534029513	0.9489450789319409	
XIAP	0.040648527706114566	0.040648527706114566	0.9187029445877709	
RASGEF1B	0.9332377757922277	0.033381112103886126	0.033381112103886126	
HNRNPDL	0.4257137217792948	0.5514200857218392	0.022866192498866022	
DEPDC7	0.2627997079427085	0.7299713787856437	0.007228913271647856	
TRIM59	0.5319670782142921	0.448431921027831	0.019601000757876717	
FP565260.6	0.017073264918685112	0.017073264918685112	0.9658534701626298	
SPN	0.9555373283436566	0.0222313358281717	0.0222313358281717	
SRP68	0.3385631010910978	0.6385947335539508	0.022842165354951444	
PPL	0.9235529529027862	0.03822352354860691	0.03822352354860691	
PAK2	0.03051212133830978	0.21534272839368812	0.7541451502680021	
HIPK2	0.030362807858229614	0.030362807858229614	0.9392743842835407	
CCL14	0.014701505896641919	0.014701505896641919	0.9705969882067161	
TMX4	0.03483457089737781	0.03483457089737781	0.9303308582052443	
SPTLC2	0.03669648562773306	0.03669648562773306	0.9266070287445338	
MED15	0.015163021862714211	0.5803552319558529	0.4044817461814329	
TPK1	0.028114907514764566	0.11838170518466742	0.853503387300568	
ARPC4	0.037267743959374704	0.037267743959374704	0.9254645120812507	
C11orf74	0.9111902717985632	0.04440486410071836	0.04440486410071836	
FSIP1	0.013799407239762173	0.013799407239762173	0.9724011855204756	
GDF11	0.9429758025828378	0.028512098708581117	0.028512098708581117	
PHF7	0.024109016639252478	0.024109016639252478	0.951781966721495	
AIF1	0.9534181762055726	0.023290911897213714	0.023290911897213714	
SREBF1	0.023370457904308754	0.023370457904308754	0.9532590841913825	
ZNF528	0.9326464668174003	0.03367676659129986	0.03367676659129986	
HEATR5A	0.01876219607386405	0.34729942799880315	0.6339383759273327	
AL137077.2	0.007534196212479214	0.4535063243169171	0.5389594794706036	
CYP4F12	0.020935598574288894	0.020935598574288894	0.9581288028514222	
UBXN11	0.6509856515096314	0.31749632025323954	0.031518028237129035	
GSS	0.024304095599421194	0.3638869860664447	0.6118089183341341	
RBM48	0.9002101196332624	0.049894940183368784	0.049894940183368784	
CLIP3	0.9568088939535168	0.021595553023241586	0.021595553023241586	
ADCY5	0.013255892091717163	0.013255892091717163	0.9734882158165656	
DDX60L	0.015146230392480038	0.3110092908083107	0.6738444787992093	
NCOA6	0.01848331695456254	0.520301326328213	0.46121535671722436	
ATG4A	0.03396450318009745	0.03396450318009745	0.9320709936398051	
RGMB	0.5077555116193673	0.4686113725598351	0.023633115820797617	
GOLGA8A	0.016634621298254233	0.016634621298254233	0.9667307574034915	
PKIG	0.027079136250698552	0.027079136250698552	0.9458417274986028	
AC025423.1	0.00895771694518303	0.43465946862931215	0.5563828144255049	
SYCP3	0.01190470983792837	0.01190470983792837	0.9761905803241432	
NSUN2	0.022205792229010507	0.35485942388389935	0.6229347838870901	
COQ5	0.49085578702231025	0.48575061818415344	0.0233935947935362	
LLGL1	0.9302412905382496	0.034879354730875174	0.034879354730875174	
EEF1AKMT4	0.008412535486014162	0.6348029821229701	0.3567844823910157	
HS6ST1	0.011235746182708358	0.346253403262327	0.6425108505549646	
SDCCAG8	0.8825870557497422	0.05870647212512886	0.05870647212512886	
TTPA	0.006257864022182572	0.6320442662404397	0.3616978697373777	
PIEZO1	0.021152142110537793	0.021152142110537793	0.9576957157789244	
NFATC4	0.9241225343527784	0.03793873282361079	0.03793873282361079	
ZNF610	0.44931468162548044	0.5393564223360505	0.01132889603846898	
FAM174A	0.8945739313502455	0.0527130343248772	0.0527130343248772	
ZNF169	0.023066588054517556	0.023066588054517556	0.9538668238909649	
RNFT1-DT	0.014180557306868796	0.014180557306868796	0.9716388853862624	
INTS6L	0.033833018130617634	0.033833018130617634	0.9323339637387646	
ATG16L1	0.026644554495826346	0.026644554495826346	0.9467108910083473	
RWDD3	0.9200431545249195	0.039978422737540265	0.039978422737540265	
CNOT7	0.34757242607600225	0.6305675102030953	0.021860063720902392	
CTSS	0.029769613847355145	0.029769613847355145	0.9404607723052897	
RNFT1	0.03091053035346399	0.03091053035346399	0.938178939293072	
ZNF571	0.9193458326790761	0.04032708366046193	0.04032708366046193	
MINDY2	0.2778464369372345	0.7066310503530724	0.015522512709693171	
SCARB1	0.5691562573151426	0.40633474778071066	0.024508994904146788	
SPATA33	0.034944768732949515	0.034944768732949515	0.9301104625341009	
CLYBL	0.033961749396322204	0.033961749396322204	0.9320765012073555	
FLAD1	0.015681347787712026	0.5605897414144501	0.42372891079783775	
C7orf31	0.025719906070240484	0.03993070226339086	0.9343493916663685	
ATF7IP2	0.3446446765585246	0.6441807123237848	0.011174611117690527	
EXOSC7	0.9217048661647952	0.03914756691760241	0.03914756691760241	
UGCG	0.9409372649978381	0.02953136750108089	0.02953136750108089	
LRRC17	0.9624622606456184	0.018768869677190828	0.018768869677190828	
GOLGA7	0.8910332253418093	0.05448338732909532	0.05448338732909532	
PEX2	0.8936638115890492	0.053168094205475365	0.053168094205475365	
MICU1	0.8943622329444285	0.05281888352778569	0.05281888352778569	
MTM1	0.03615780250736707	0.03615780250736707	0.9276843949852658	
AC009962.1	0.01485017369585385	0.10136050547477117	0.883789320829375	
TRMT10B	0.8758427963815767	0.07277576958257287	0.051381434035850326	
PDK4	0.010982682839921805	0.010982682839921805	0.9780346343201564	
AL121601.1	0.9421606751324454	0.028919662433777277	0.028919662433777277	
TMEM258	0.8932043047834395	0.05339784760828019	0.05339784760828019	
KIAA1328	0.5990642203424383	0.3768728082527123	0.024062971404849393	
RHOT2	0.021111970749913018	0.5166495728755442	0.46223845637454275	
BNIP3L	0.931128168156785	0.03443591592160745	0.03443591592160745	
RXRA	0.011630065941615498	0.6165570853085781	0.3718128487498063	
CLSTN3	0.9137282928847386	0.0431358535576307	0.0431358535576307	
ARGLU1	0.03357171633077275	0.03357171633077275	0.9328565673384545	
HSD3B7	0.029106182781752893	0.029106182781752893	0.9417876344364942	
PGF	0.22430306110198478	0.7680920669480347	0.007604871949980542	
NAV1	0.008941177831008302	0.6295372474515591	0.36152157471743257	
ZNF142	0.024840942988045508	0.024840942988045508	0.950318114023909	
FTCDNL1	0.931504301600614	0.03424784919969295	0.03424784919969295	
PCNT	0.02898643006979817	0.08719352967660961	0.8838200402535923	
EPB41L3	0.01832103267903655	0.36610207599825745	0.615576891322706	
CRIP2	0.9547405656725323	0.02262971716373386	0.02262971716373386	
BRD3OS	0.9266646208279885	0.03666768958600569	0.03666768958600569	
RELL2	0.006540087303209522	0.5889634525963444	0.4044964601004461	
DNAH7	0.012669306260842632	0.012669306260842632	0.9746613874783148	
TBC1D4	0.025781146920446557	0.025781146920446557	0.9484377061591068	
LDAH	0.5362194960312446	0.4365279330807667	0.02725257088798869	
BLCAP	0.899487639708173	0.05025618014591347	0.05025618014591347	
IFT57	0.02903146943326581	0.02903146943326581	0.9419370611334683	
DYNC1LI2	0.022571974746349952	0.5280949149198876	0.44933311033376244	
LYL1	0.015721070687140994	0.015721070687140994	0.968557858625718	
EPDR1	0.02646421967422714	0.02646421967422714	0.9470715606515456	
HGS	0.020960060880799342	0.5262870910285742	0.45275284809062644	
TMEM51	0.8926081985105587	0.053695900744720595	0.053695900744720595	
PMFBP1	0.020990806838348693	0.020990806838348693	0.9580183863233026	
TSHZ1	0.8941387010007592	0.052930649499620334	0.052930649499620334	
ZNF773	0.6247667666303047	0.3495705481526946	0.025662685217000734	
SPHK2	0.029727912400256875	0.029727912400256875	0.9405441751994862	
HBEGF	0.009708737864077669	0.009708737864077669	0.9805825242718447	
HMGN3	0.2350368133961061	0.7541437697848198	0.010819416819074154	
LBX2-AS1	0.929777600939357	0.035111199530321456	0.035111199530321456	
CGNL1	0.9439665402249747	0.028016729887512633	0.028016729887512633	
MARC1	0.008399250270924917	0.7060869709865752	0.28551377874249984	
SESN1	0.9017705430182611	0.04911472849086943	0.04911472849086943	
KIF22	0.2404174195852575	0.7479174786409688	0.011665101773773634	
PLCE1	0.03635404796956069	0.03635404796956069	0.9272919040608786	
ZRANB2	0.03940167899458231	0.03940167899458231	0.9211966420108354	
HPGDS	0.009708737864077669	0.009708737864077669	0.9805825242718447	
NPC2	0.9018641679105764	0.04906791604471173	0.04906791604471173	
IRF3	0.017850655923745982	0.5934510234251197	0.3886983206511344	
ZNF420	0.4562173916501939	0.5211473890192156	0.022635219330590445	
BAG5	0.022018211190570694	0.3756180680107522	0.6023637207986771	
ARPC1B	0.014387579882852683	0.33491802155373673	0.6506943985634105	
MAOB	0.9616528033278443	0.019173598336077857	0.019173598336077857	
CDC42BPB	0.027820870691797367	0.027820870691797367	0.9443582586164052	
AC006504.5	0.033865504182512676	0.033865504182512676	0.9322689916349746	
MYOF	0.019731147188791997	0.16542366890901608	0.814845183902192	
ABLIM2	0.023704879924786416	0.023704879924786416	0.9525902401504271	
NDUFS6	0.03375005949767014	0.08998902334762199	0.8762609171547079	
AASDH	0.46523430864161275	0.5061805603098539	0.028585131048533236	
LIMK2	0.016521438057962034	0.5593690347436006	0.4241095271984374	
EXOC3L1	0.014047039471689369	0.014047039471689369	0.9719059210566212	
CEP104	0.02776752026331497	0.329762391612223	0.642470088124462	
