	Fetal	Placenta	Adult	marker
ALDH2	0.02517092852003022	0.02517092852003022	0.9496581429599396	
ALDH3A2	0.07408956733482903	0.03602763545389773	0.8898827972112733	
ALDH3B1	0.1603795226387263	0.01070270284825797	0.8289177745130157	
ALDH3B2	0.16290865685337264	0.5995834696367678	0.23750787350985966	
ALDH4A1	0.009692269416109333	0.5142708355343705	0.4760368950495203	
ALDH5A1	0.4991085925419357	0.08827380813551572	0.41261759932254854	
ALDH6A1	0.5293574400901117	0.01900640419753424	0.4516361557123541	
ALDH7A1	0.5147250527553744	0.3540571946208016	0.13121775262382407	
ALDH8A1	0.6636351979635009	0.015027788082929547	0.32133701395356945	
ALDH9A1	0.021496354800402122	0.021496354800402122	0.9570072903991957	
ALG1	0.9549949717078238	0.02250251414608809	0.02250251414608809	
ALG10	0.39664475663520266	0.4050361078807792	0.19831913548401814	
ALG10B	0.30307919350978146	0.4156150774417743	0.28130572904844425	
ALG11	0.851970072619683	0.12744669872776987	0.020583228652547077	
ALG12	0.28846037408715464	0.2824867432747952	0.4290528826380502	
ALG13	0.9421360682724156	0.0289319658637922	0.0289319658637922	
ALG14	0.8843911280790312	0.10397328262156427	0.011635589299404486	
ALG1L2	0.9706091708659376	0.01469541456703119	0.01469541456703119	
ALG2	0.012612771693527192	0.012612771693527192	0.9747744566129456	
ALG3	0.010077633853659836	0.34569679420289356	0.6442255719434465	
ALG5	0.6830632994171174	0.021683164968364182	0.29525353561451845	
ALG6	0.7781945734972363	0.21151007960304885	0.01029534689971487	
ALG8	0.5639096287546909	0.3701224144880297	0.06596795675727946	
ALG9	0.01551391930675732	0.2356110506170048	0.7488750300762379	
ALKAL2	0.014223654342945525	0.012345494218518726	0.9734308514385358	
ALKBH1	0.9628410780069234	0.0185794609965383	0.0185794609965383	
ALKBH2	0.021126145566495072	0.021126145566495072	0.9577477088670098	
ALKBH3	0.7153145738523231	0.06557558855420115	0.21910983759347588	
ALKBH4	0.28953273052317985	0.1652315042939036	0.5452357651829165	
ALKBH5	0.026054479498279215	0.026054479498279215	0.9478910410034416	
ALKBH7	0.009708737864077669	0.009708737864077669	0.9805825242718447	
ALKBH8	0.9556332764587923	0.022183361770603878	0.022183361770603878	
ALMS1	0.9743903536553445	0.012804823172327721	0.012804823172327721	
ALOX5	0.5676230629712218	0.01037589676520064	0.4220010402635776	
ALOX5AP	0.011851236485799095	0.011851236485799095	0.9762975270284018	
ALPK1	0.9708976097106217	0.014551195144689128	0.014551195144689128	
ALPK2	0.9757499226405475	0.01212503867972623	0.01212503867972623	
ALPK3	0.9759249852583731	0.012037507370813418	0.012037507370813418	
ALPL	0.24089437909707068	0.11003351590105666	0.6490721050018727	
ALS2	0.9743945749896213	0.01280271250518934	0.01280271250518934	
ALS2CL	0.30124774854077274	0.23603105199925298	0.4627211994599743	
ALYREF	0.00881115705602404	0.21058980374384048	0.7805990392001354	
AMACR	0.01716411548306504	0.01716411548306504	0.9656717690338699	
AMBRA1	0.9687514657824892	0.015624267108755386	0.015624267108755386	
AMD1	0.1370434476451782	0.6741826795488899	0.18877387280593183	
AMDHD1	0.8421367773491822	0.011039798309954761	0.14682342434086296	
AMDHD2	0.04505515865278115	0.015073499825705359	0.9398713415215134	
AMER1	0.9566812685660142	0.021659365716992902	0.021659365716992902	
AMFR	0.32068018400478965	0.04285794919422994	0.6364618668009805	
AMIGO1	0.019336286533039596	0.019336286533039596	0.9613274269339209	
AMIGO2	0.01667434544229029	0.01667434544229029	0.9666513091154194	
AMMECR1	0.5956058722137102	0.39499041541881336	0.009403712367476552	
AMMECR1L	0.7875471118396951	0.0265977421574933	0.18585514600281167	
AMN	0.20758694876794	0.41685553792664376	0.3755575133054163	
AMN1	0.9549061815198644	0.02254690924006781	0.02254690924006781	
AMOT	0.4571280955554933	0.535316877158994	0.007555027285512762	
AMOTL1	0.41111900303254356	0.5790384996545772	0.009842497312879166	
AMOTL2	0.35563227218979854	0.18324805110409972	0.4611196767061016	
AMPD2	0.5135024087125405	0.016712432435514884	0.46978515885194455	
AMPD3	0.9554805470012634	0.022259726499368308	0.022259726499368308	
AMPH	0.9756816518522748	0.012159174073862591	0.012159174073862591	
AMY2B	0.1294380092417356	0.019404601160897258	0.8511573895973671	
AMZ1	0.6788048885516005	0.3118712536888643	0.009323857759535254	
AMZ2	0.07759693531399046	0.2142484306498449	0.7081546340361646	
ANAPC1	0.9435442253499882	0.040656418188296795	0.015799356461715094	
ANAPC10	0.020127785517077862	0.020127785517077862	0.9597444289658442	
ANAPC11	0.010878677652399069	0.29993415543897933	0.6891871669086216	
ANAPC13	0.010647412010769757	0.24582705681176625	0.743525531177464	
ANAPC15	0.009014023793669269	0.18910921040810544	0.8018767657982252	
ANAPC16	0.4171270648144423	0.03842775135742753	0.5444451838281303	
ANAPC2	0.16714982299234887	0.14143336514769236	0.6914168118599588	
ANAPC4	0.8642096875446048	0.02992910234141849	0.10586121011397673	
ANAPC5	0.31057914824252036	0.33435194868886375	0.3550689030686159	
ANAPC7	0.0521290377004708	0.0521290377004708	0.8957419245990584	
ANGEL1	0.9369351860444958	0.029548500480212927	0.03351631347529133	
ANGEL2	0.9401889148900887	0.029905542554955637	0.029905542554955637	
ANGPT1	0.9760102248358308	0.011994887582084628	0.011994887582084628	
ANGPT2	0.9720136340772806	0.01399318296135971	0.01399318296135971	
ANGPT4	0.2697451510990153	0.7220812415757033	0.008173607325281372	
ANGPTL1	0.36081238046793096	0.01192308001511845	0.6272645395169505	
ANGPTL2	0.1579269690166943	0.010777444640844767	0.8312955863424608	
ANGPTL4	0.11859283160798917	0.417093634732282	0.46431353365972877	
ANGPTL5	0.9631359694975795	0.018432015251210226	0.018432015251210226	
ANK1	0.9805825242718447	0.009708737864077669	0.009708737864077669	
ANK2	0.9759727674637503	0.012013616268124841	0.012013616268124841	
ANK3	0.4948626312867203	0.49747406779583564	0.007663300917444133	
ANKAR	0.9787430763641022	0.01062846181794892	0.01062846181794892	
ANKDD1A	0.7618798257859587	0.07456846057163985	0.1635517136424014	
ANKDD1B	0.9744815278971641	0.012759236051417938	0.012759236051417938	
ANKEF1	0.7695348048765395	0.21008598990347788	0.020379205219982533	
ANKFN1	0.6321937368040746	0.3606019462129959	0.007204316982929426	
ANKFY1	0.9357865047256603	0.032106747637169815	0.032106747637169815	
ANKH	0.9528094566082094	0.02359527169589527	0.02359527169589527	
ANKHD1	0.009208499198359104	0.07899882425196725	0.9117926765496737	
ANKIB1	0.7884470396523147	0.19252147555449353	0.019031484793191788	
ANKLE1	0.4703660848627438	0.2405291976094873	0.2891047175277688	
ANKLE2	0.46562887005426895	0.5047417084220951	0.029629421523635884	
ANKMY1	0.9641992758259426	0.017900362087028696	0.017900362087028696	
ANKMY2	0.4544980918078913	0.5229150680460848	0.02258684014602399	
ANKRA2	0.46837781235472914	0.40484177053353076	0.12678041711174007	
ANKRD1	0.8517392753100599	0.010654124330620277	0.1376066003593198	
ANKRD10	0.3270982109383636	0.24029798355039597	0.43260380551124045	
ANKRD11	0.9536217129395378	0.02318914353023106	0.02318914353023106	
ANKRD12	0.9563524853151885	0.021823757342405763	0.021823757342405763	
ANKRD13A	0.15568561287351013	0.6788035807040137	0.1655108064224762	
ANKRD13C	0.9628771104504815	0.018561444774759225	0.018561444774759225	
ANKRD13D	0.43474179247785644	0.014563082910937447	0.5506951246112061	
ANKRD16	0.9590062537488363	0.020496873125581835	0.020496873125581835	
ANKRD17	0.9468708207081912	0.02783154468083981	0.025297634610968896	
ANKRD18A	0.6559561558209561	0.33598528583741016	0.008058558341633798	
ANKRD22	0.33980609460732925	0.011396737920229764	0.648797167472441	
ANKRD23	0.9523513996249344	0.01320615679890227	0.034442443576163294	
ANKRD24	0.4608619179168144	0.5320523068510913	0.007085775232094179	
ANKRD26	0.9778643467914211	0.011067826604289429	0.011067826604289429	
ANKRD27	0.5782943767303755	0.4057638213401754	0.01594180192944903	
ANKRD28	0.9624882342395444	0.018755882880227757	0.018755882880227757	
ANKRD29	0.965081921246335	0.017459039376832512	0.017459039376832512	
ANKRD30A	0.9390171122099817	0.030491443895009105	0.030491443895009105	
ANKRD31	0.9678616867204868	0.016334547134945348	0.01580376614456798	
ANKRD33B	0.971527135893464	0.014236432053267991	0.014236432053267991	
ANKRD35	0.48696600466051015	0.010460140711463412	0.5025738546280264	
ANKRD36	0.9792942933464388	0.01035285332678057	0.01035285332678057	
ANKRD36B	0.9803050091858919	0.009847495407054043	0.009847495407054043	
ANKRD36C	0.9784924028975224	0.01075379855123879	0.01075379855123879	
ANKRD37	0.10901799280075225	0.034740231632901984	0.8562417755663458	
ANKRD40	0.033630846946556235	0.033630846946556235	0.9327383061068875	
ANKRD42	0.9476405207356478	0.02617973963217611	0.02617973963217611	
ANKRD44	0.9742611898049096	0.01286940509754519	0.01286940509754519	
ANKRD46	0.6077414072210957	0.025697850219571994	0.36656074255933235	
ANKRD49	0.18375968632021428	0.11341752633653583	0.7028227873432499	
ANKRD50	0.9703661166444126	0.014816941677793656	0.014816941677793656	
ANKRD52	0.6681004778557172	0.3055371764553697	0.02636234568891295	
ANKRD53	0.2926122151058509	0.0707123836279003	0.6366754012662489	
ANKRD54	0.019361317923814556	0.3839257478154469	0.5967129342607383	
ANKRD55	0.9675482396661649	0.01622588016691755	0.01622588016691755	
ANKRD6	0.6437431853201655	0.3470819797335291	0.009174834946305313	
ANKRD65	0.010731966612232342	0.34971185376436403	0.6395561796234036	
ANKRD9	0.17754134905459854	0.4242612748457036	0.39819737609969785	
ANKS1A	0.9685600122181468	0.015719993890926588	0.015719993890926588	
ANKS1B	0.9805825242718447	0.009708737864077669	0.009708737864077669	
ANKS3	0.9720491626258861	0.013975418687056894	0.013975418687056894	
ANKS6	0.9684816835407205	0.015759158229639737	0.015759158229639737	
ANKZF1	0.33690099792441097	0.16681544787309177	0.4962835542024972	
ANLN	0.5007579133642738	0.4938778040761755	0.00536428255955069	
ANO1	0.790795369881294	0.010812164779457437	0.19839246533924865	
ANO10	0.838984881708678	0.14576871411030173	0.015246404181020239	
ANO2	0.9169875210117964	0.07366160696497868	0.009350872023224955	
ANO4	0.9757995739185114	0.012100213040744287	0.012100213040744287	
ANO6	0.6206406060813405	0.36274144557973004	0.016617948338929434	
ANO7	0.40730076366950657	0.16214681292085256	0.4305524234096408	
ANO8	0.30920780358169925	0.335606224548868	0.35518597186943285	
ANO9	0.3695111006545637	0.009819557879431541	0.6206693414660048	
ANOS1	0.977983517333094	0.011008241333453002	0.011008241333453002	
ANP32A	0.18973488623155932	0.2814833023637682	0.5287818114046727	
ANP32B	0.017539414448923114	0.484543584880579	0.4979170006704977	
ANP32E	0.02814011564531652	0.1374112087469338	0.8344486756077497	
ANPEP	0.2251461884019059	0.016279436078685403	0.7585743755194088	
ANTXR1	0.8781864744819711	0.017975481292185184	0.10383804422584365	
ANTXR2	0.822875549847322	0.017691048504890765	0.15943340164778727	
ANXA1	0.0073897396094541445	0.3184767273468623	0.6741335330436836	
ANXA11	0.022294655914853648	0.4166205411561866	0.5610848029289597	
ANXA13	0.6437858327332775	0.013936106731072241	0.3422780605356502	
ANXA2	0.01855173631852127	0.38465945617333286	0.5967888075081458	
ANXA3	0.04449109771755022	0.3108080437366852	0.6447008585457645	
ANXA4	0.257986766133077	0.5953045200017674	0.14670871386515574	
ANXA5	0.01828072386910964	0.45180735128437	0.5299119248465204	
ANXA6	0.08339965575727482	0.0247106733860278	0.8918896708566973	
ANXA7	0.029877278850337002	0.16556735529513808	0.8045553658545249	
ANXA8	0.0650360936460009	0.5093312970109359	0.42563260934306313	
ANXA9	0.11578541125220777	0.010127367628846636	0.8740872211189455	
AOAH	0.9746882912259895	0.012655854387005215	0.012655854387005215	
AOC1	0.25963645819760706	0.48474568845067584	0.25561785335171716	
AOC3	0.01042237045474571	0.01042237045474571	0.9791552590905086	
AOX1	0.4216871738228329	0.008997027582187012	0.56931579859498	
AP1AR	0.9017171419042741	0.04914142904786288	0.04914142904786288	
AP1B1	0.0374726005944259	0.0374726005944259	0.9250547988111483	
AP1G1	0.6661865026140026	0.3001003517551337	0.03371314563086365	
AP1G2	0.014394534961086421	0.5872994421012222	0.3983060229376914	
AP1M1	0.17427896473438914	0.03690737244328397	0.7888136628223268	
AP1M2	0.2385019359972466	0.38531236608238584	0.3761856979203675	
AP1S1	0.009379726105969282	0.24477049683771634	0.7458497770563145	
AP1S2	0.46439095511099904	0.023059872579747932	0.5125491723092529	
AP1S3	0.5603649683692606	0.31255030147894436	0.12708473015179503	
AP2A1	0.3616622150048163	0.18407930944898443	0.45425847554619914	
AP2A2	0.9805429950739148	0.009728502463042582	0.009728502463042582	
AP2B1	0.7184677590170103	0.06209087318282899	0.21944136780016077	
AP2M1	0.020848006462892015	0.020848006462892015	0.9583039870742159	
AP2S1	0.017144942622484827	0.017144942622484827	0.9657101147550303	
AP3B1	0.8992867977199223	0.082357071844808	0.01835613043526964	
AP3B2	0.964816306300058	0.017591846849971015	0.017591846849971015	
AP3D1	0.2973294077369449	0.41592279234599716	0.28674779991705796	
AP3M1	0.18207185600191622	0.46891029489615627	0.34901784910192746	
AP3M2	0.8530837699487417	0.030194470205907136	0.11672175984535123	
AP3S1	0.0176724342694452	0.7086420264266078	0.273685539303947	
AP3S2	0.011319643631239487	0.12026100084999093	0.8684193555187696	
AP4B1	0.6328052094875366	0.038875088929690764	0.3283197015827727	
AP4E1	0.629142549188679	0.360129966707766	0.01072748410355494	
AP4M1	0.7765644473577269	0.034172505984096664	0.18926304665817648	
AP4S1	0.9677438045812977	0.016128097709351138	0.016128097709351138	
AP5B1	0.18535750356774863	0.4193846756580743	0.39525782077417715	
AP5M1	0.8426498378634312	0.05266616160263081	0.10468400053393799	
AP5S1	0.020257473655156812	0.2874454787548479	0.6922970475899952	
AP5Z1	0.6633099669183707	0.009937163899230744	0.32675286918239854	
APAF1	0.9641910709007293	0.01790446454963533	0.01790446454963533	
APBA1	0.977639484627943	0.011180257686028457	0.011180257686028457	
APBA2	0.977060228373008	0.011469885813495976	0.011469885813495976	
APBA3	0.48053609840376554	0.06843730351050954	0.451026598085725	
APBB1	0.030626959898841705	0.030626959898841705	0.9387460802023165	
APBB1IP	0.9587181600369206	0.020640919981539694	0.020640919981539694	
APBB2	0.9630016630765417	0.01849916846172915	0.01849916846172915	
APBB3	0.377492866172647	0.009544105598235375	0.6129630282291177	
APC	0.9677697319946803	0.01611513400265984	0.01611513400265984	
APCDD1	0.3353750404725413	0.010123742126318194	0.6545012174011405	
APEH	0.013454976801896817	0.16551930078598265	0.8210257224121206	
APEX1	0.0160516593451712	0.0160516593451712	0.9678966813096576	
APEX2	0.0171769056608865	0.05713419866101263	0.9256888956781008	
APH1A	0.010215186726293216	0.055992488880569256	0.9337923243931375	
APH1B	0.7153175099002094	0.026965110294487032	0.2577173798053037	
API5	0.13243724425401002	0.40349251703713096	0.46407023870885894	
APIP	0.8228698514579189	0.03297481872635849	0.14415532981572263	
APLF	0.9765226635835192	0.011738668208240367	0.011738668208240367	
APLN	0.6680443071798136	0.03319430500421786	0.2987613878159686	
APLNR	0.016254668413642818	0.015064421059964344	0.9686809105263927	
APLP2	0.05950452422022495	0.05950452422022495	0.8809909515595502	
APMAP	0.021780871965480772	0.0951848543563346	0.8830342736781847	
APOA1	0.15281821668131132	0.02926874973272861	0.81791303358596	
APOBEC2	0.38400794863646437	0.1909998341142275	0.42499221724930814	
APOBEC3A	0.34375195066090714	0.011571804263737596	0.6446762450753553	
APOBEC3C	0.00974331838886095	0.00974331838886095	0.9805133632222781	
APOBEC3F	0.9510530013952007	0.02447349930239965	0.02447349930239965	
APOBEC3G	0.12047939145076914	0.015111103392124521	0.8644095051571062	
APOBEC3H	0.030381419918188282	0.030381419918188282	0.9392371601636234	
APOBR	0.011519871648884497	0.011519871648884497	0.976960256702231	
APOC1	0.01254402138449941	0.01254402138449941	0.9749119572310011	
APOD	0.009708737864077669	0.009708737864077669	0.9805825242718447	
APOE	0.010727121457699837	0.010727121457699837	0.9785457570846003	
APOL1	0.010773467230464205	0.010773467230464205	0.9784530655390715	
APOL2	0.025833654510908338	0.025833654510908338	0.9483326909781833	
APOL3	0.016221342385123797	0.016221342385123797	0.9675573152297524	
APOL4	0.4782093526805715	0.026421667473478738	0.49536897984594974	
APOL6	0.31050383637517454	0.01674532100405889	0.6727508426207667	
APOLD1	0.9150318230121529	0.018297942111667076	0.06667023487617994	
APOM	0.19454150235797735	0.015592579268146356	0.7898659183738763	
APOO	0.9491943443300379	0.025402827834981007	0.025402827834981007	
APOOL	0.8055280527426986	0.18119242933669316	0.013279517920608226	
APP	0.08475723910415343	0.054155265936352295	0.8610874949594943	
APPBP2	0.9607139432657766	0.019643028367111664	0.019643028367111664	
APPL1	0.9310244136027016	0.03448779319864916	0.03448779319864916	
APPL2	0.9226190671110399	0.03869046644448003	0.03869046644448003	
APRT	0.009708737864077669	0.009708737864077669	0.9805825242718447	
APTR	0.9596736100006246	0.020163194999687675	0.020163194999687675	
APTX	0.8338385888713366	0.14882141428183504	0.017339996846828323	
AQP1	0.009708737864077669	0.009708737864077669	0.9805825242718447	
AQP11	0.26812957960997225	0.4252572106462814	0.30661320974374634	
AQP3	0.010041487342080177	0.010041487342080177	0.9799170253158396	
AQP9	0.0985285435505975	0.009589296682069605	0.8918821597673329	
AQR	0.967762142326235	0.01611892883688248	0.01611892883688248	
AR	0.8091279322465043	0.011032750151844265	0.1798393176016515	
ARAF	0.020732777240629895	0.020732777240629895	0.9585344455187401	
ARAP1	0.6651513649710837	0.06242745422559704	0.27242118080331934	
ARAP2	0.9640448720720385	0.017977563963980748	0.017977563963980748	
ARAP3	0.735702312941884	0.011082128782088387	0.25321555827602754	
ARCN1	0.04747536364843726	0.04747536364843726	0.9050492727031255	
